2016-04-04 00:04:22.5363|INFO|AALifeWeb_SyncItemList| UserID:19583 | ItemAppID:277 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:277, CategoryTypeID:3, 猴王红旗渠, 27.5, 2016-4-1 21:51:05, zc, CardID:0
2016-04-04 12:38:03.6029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:80 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:80, CategoryTypeID:16, 午餐, 6.5, 2016-3-8 13:09:14, zc, CardID:0
2016-04-04 12:38:04.2279|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:81 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:81, CategoryTypeID:16, 晚餐, 6.5, 2016-3-8 17:41:03, zc, CardID:0
2016-04-04 12:38:05.1498|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:82 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:82, CategoryTypeID:4, 雪碧, 2.5, 2016-3-8 23:28:30, zc, CardID:0
2016-04-04 12:38:05.5717|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:83 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:83, CategoryTypeID:1, 麻辣烫午餐, 7.5, 2016-3-9 14:13:35, zc, CardID:0
2016-04-04 12:38:06.0717|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:84 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:84, CategoryTypeID:16, 晚餐, 6.5, 2016-3-9 14:13:56, zc, CardID:0
2016-04-04 12:38:06.5248|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:85 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:85, CategoryTypeID:14, 送外卖20单, 22.0, 2016-3-9 18:09:39, sr, CardID:0
2016-04-04 12:38:07.0404|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:86 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:86, CategoryTypeID:5, 苹果, 7.5, 2016-3-9 22:34:59, zc, CardID:0
2016-04-04 12:38:07.4779|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:87 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:87, CategoryTypeID:16, 早餐, 2.0, 2016-3-10 10:45:47, zc, CardID:0
2016-04-04 12:38:08.1186|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:88 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:88, CategoryTypeID:1, 西餐厅午餐, 10.0, 2016-3-10 11:26:24, zc, CardID:0
2016-04-04 12:38:08.6186|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:89 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:89, CategoryTypeID:16, 晚餐, 5.5, 2016-3-10 17:46:53, zc, CardID:0
2016-04-04 12:38:09.0873|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:90 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:90, CategoryTypeID:16, 早餐, 2.0, 2016-3-11 9:37:19, zc, CardID:0
2016-04-04 12:38:09.5404|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:16, 午餐, 6.5, 2016-3-11 15:33:20, zc, CardID:0
2016-04-04 12:38:10.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:92 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:92, CategoryTypeID:16, 零食, 4.0, 2016-3-11 15:33:30, zc, CardID:0
2016-04-04 12:38:11.2904|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:93 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:93, CategoryTypeID:16, 晚餐, 4.5, 2016-3-11 19:06:02, zc, CardID:0
2016-04-04 12:38:12.2436|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:94 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:94, CategoryTypeID:14, 送外卖21单, 22.9, 2016-3-11 19:06:33, sr, CardID:0
2016-04-04 12:38:12.9154|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:95 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:95, CategoryTypeID:14, 送外卖56单, 54.4, 2016-3-12 14:07:30, sr, CardID:0
2016-04-04 12:38:13.3842|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:96 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:96, CategoryTypeID:1, 午餐, 3.5, 2016-3-12 15:09:56, zc, CardID:0
2016-04-04 12:38:13.9779|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:97 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:97, CategoryTypeID:1, 午餐, 6.5, 2016-3-13 17:37:23, zc, CardID:0
2016-04-04 12:38:14.7592|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:1, 晚餐绿豆饼, 7.0, 2016-3-13 17:37:36, zc, CardID:0
2016-04-04 12:38:15.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:99 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:99, CategoryTypeID:5, 橙子袋装, 6.0, 2016-3-13 17:37:53, zc, CardID:0
2016-04-04 12:38:15.4779|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:100 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:100, CategoryTypeID:8, 黑色宽松连衣裙, 37.8, 2016-3-12 21:55:53, zc, CardID:0
2016-04-04 12:38:16.0092|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:101 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:101, CategoryTypeID:8, 半身长裙, 31.8, 2016-3-12 21:56:13, zc, CardID:0
2016-04-04 12:38:16.6342|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:102 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:102, CategoryTypeID:16, 午餐, 2.5, 2016-3-14 12:10:35, zc, CardID:0
2016-04-04 12:38:17.0248|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:103 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:103, CategoryTypeID:14, 送外卖22单, 23.8, 2016-3-14 12:30:36, sr, CardID:0
2016-04-04 12:38:17.4936|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:104 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:104, CategoryTypeID:1, 麻辣烫晚餐, 16.0, 2016-3-14 18:26:47, zc, CardID:0
2016-04-04 12:38:17.9623|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:105 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:105, CategoryTypeID:5, 苹果6个, 8.8, 2016-3-14 18:27:03, zc, CardID:0
2016-04-04 12:38:18.4311|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:106 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:106, CategoryTypeID:1, 小面包, 8.9, 2016-3-14 18:27:37, zc, CardID:0
2016-04-04 12:38:18.9467|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:107 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:107, CategoryTypeID:1, 炼奶, 10.9, 2016-3-14 18:27:51, zc, CardID:0
2016-04-04 12:38:19.3373|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:108 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:108, CategoryTypeID:16, 早餐, 2.0, 2016-3-15 8:20:52, zc, CardID:0
2016-04-04 12:38:19.7748|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:109 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:109, CategoryTypeID:16, 午餐, 4.5, 2016-3-15 10:39:17, zc, CardID:0
2016-04-04 12:38:20.2279|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:110 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:110, CategoryTypeID:1, 饭团晚餐, 5.0, 2016-3-15 18:18:49, zc, CardID:0
2016-04-04 12:38:20.9467|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:111 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:111, CategoryTypeID:20, 陈丹给蒸脸器的邮费, 12.0, 2016-3-15 18:20:19, zc, CardID:0
2016-04-04 12:38:21.3373|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:112 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:112, CategoryTypeID:18, 英语四级报名, 36.0, 2016-3-5 18:27:03, zc, CardID:0
2016-04-04 12:38:21.7279|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:113 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:113, CategoryTypeID:9, 宿舍费, 10.0, 2016-3-15 18:25:33, zc, CardID:0
2016-04-04 12:38:22.1654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:114 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:114, CategoryTypeID:16, 午餐, 6.5, 2016-3-16 13:13:13, zc, CardID:0
2016-04-04 12:38:22.6654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:115 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:115, CategoryTypeID:14, 送外卖22单, 23.8, 2016-3-16 13:15:20, sr, CardID:0
2016-04-04 12:38:23.1654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:116 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:116, CategoryTypeID:14, 刷单一单, 7.0, 2016-3-15 15:46:07, sr, CardID:0
2016-04-04 12:38:23.6654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:117 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:117, CategoryTypeID:14, 刷单6+6, 12.0, 2016-3-16 22:28:11, sr, CardID:0
2016-04-04 12:38:24.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:118 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:118, CategoryTypeID:16, 早餐, 2.0, 2016-3-17 10:18:08, zc, CardID:0
2016-04-04 12:38:24.5561|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:119 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:119, CategoryTypeID:16, 晚餐, 9.0, 2016-3-17 17:18:14, zc, CardID:0
2016-04-04 12:38:25.0561|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:120 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:120, CategoryTypeID:1, 油条豆浆早餐, 3.0, 2016-3-18 9:04:24, zc, CardID:0
2016-04-04 12:38:25.6654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:121 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:121, CategoryTypeID:16, 二楼汤粉, 6.0, 2016-3-18 13:18:08, zc, CardID:0
2016-04-04 12:38:26.1967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:122 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:122, CategoryTypeID:14, 送外卖20单, 22.0, 2016-3-18 21:45:41, sr, CardID:0
2016-04-04 12:38:26.6811|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:123 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:123, CategoryTypeID:16, 晚餐, 6.5, 2016-3-18 21:46:04, zc, CardID:0
2016-04-04 12:38:27.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:124 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:124, CategoryTypeID:14, 中午送外卖31单, 27.9, 2016-3-19 23:02:09, sr, CardID:0
2016-04-04 12:38:27.5717|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:125 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:125, CategoryTypeID:14, 下午送外卖24单, 25.6, 2016-3-19 18:19:30, sr, CardID:0
2016-04-04 12:38:28.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:126 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:126, CategoryTypeID:14, 刷单4+4+6+6, 20.0, 2016-3-19 21:00:04, sr, CardID:0
2016-04-04 12:38:28.5561|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:127 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:127, CategoryTypeID:16, 三楼鸡扒, 10.0, 2016-3-20 13:37:28, zc, CardID:0
2016-04-04 12:38:28.9936|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:128 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:128, CategoryTypeID:1, 西餐厅外卖晚餐, 10.0, 2016-3-20 7:43:07, zc, CardID:0
2016-04-04 12:38:29.5248|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:129 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:129, CategoryTypeID:14, 送外卖34单, 33.6, 2016-3-21 12:46:31, sr, CardID:0
2016-04-04 12:38:30.0561|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:130 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:130, CategoryTypeID:16, 晚餐, 5.5, 2016-3-21 7:42:49, zc, CardID:0
2016-04-04 12:38:30.4623|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:131 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:131, CategoryTypeID:16, 早餐, 4.0, 2016-3-22 7:42:37, zc, CardID:0
2016-04-04 12:38:30.8529|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:132 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:132, CategoryTypeID:16, 午餐, 4.5, 2016-3-22 11:59:24, zc, CardID:0
2016-04-04 12:38:31.5248|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:133 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:133, CategoryTypeID:16, 晚餐, 6.5, 2016-3-22 0:11:16, zc, CardID:0
2016-04-04 12:38:31.8998|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:134 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:134, CategoryTypeID:16, 早餐, 3.0, 2016-3-23 8:56:01, zc, CardID:0
2016-04-04 12:38:32.8061|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:135 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:135, CategoryTypeID:14, 送外卖29单, 22.1, 2016-3-23 14:44:34, sr, CardID:0
2016-04-04 12:38:33.1967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:136 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:136, CategoryTypeID:16, 晚餐, 6.5, 2016-3-23 18:01:20, zc, CardID:0
2016-04-04 12:38:33.6967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:137 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:137, CategoryTypeID:9, 下雨鞋套, 11.4, 2016-3-24 7:47:10, zc, CardID:0
2016-04-04 12:38:34.1342|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:138 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:138, CategoryTypeID:9, 团费, 6.0, 2016-3-24 7:47:24, zc, CardID:0
2016-04-04 12:38:34.6967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:139 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:139, CategoryTypeID:10, 长隆门票, 138.0, 2016-3-26 7:47:59, zc, CardID:0
2016-04-04 12:38:35.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:140 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:140, CategoryTypeID:10, 长隆雨衣, 2.6, 2016-3-26 7:48:23, zc, CardID:0
2016-04-04 12:38:35.6654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:141 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:141, CategoryTypeID:10, 来回天河大巴, 32.0, 2016-3-26 7:48:40, zc, CardID:0
2016-04-04 12:38:36.1029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:142 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:142, CategoryTypeID:16, 早餐, 2.0, 2016-3-24 9:00:15, zc, CardID:0
2016-04-04 12:38:36.5404|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:143 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:143, CategoryTypeID:16, 午餐, 6.5, 2016-3-24 12:48:48, zc, CardID:0
2016-04-04 12:38:37.0092|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:145 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:145, CategoryTypeID:16, 晚餐, 6.5, 2016-3-24 17:37:33, zc, CardID:0
2016-04-04 12:38:37.5092|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:146 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:146, CategoryTypeID:14, 刷单5+9, 14.0, 2016-3-24 20:45:08, sr, CardID:0
2016-04-04 12:38:37.9936|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:147 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:147, CategoryTypeID:4, 薯片 冰淇淋, 4.5, 2016-3-24 21:58:23, zc, CardID:0
2016-04-04 12:38:38.4936|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:148 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:148, CategoryTypeID:16, 早餐, 3.0, 2016-3-25 7:43:20, zc, CardID:0
2016-04-04 12:38:39.0404|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:149 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:149, CategoryTypeID:9, 话费, 10.0, 2016-3-25 8:43:36, zc, CardID:0
2016-04-04 12:38:39.6342|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:150 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:150, CategoryTypeID:14, 送外卖25单, 26.5, 2016-3-25 18:19:31, sr, CardID:0
2016-04-04 12:38:40.4154|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:151 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:151, CategoryTypeID:16, 二楼汤粉午餐, 6.0, 2016-3-25 18:20:41, zc, CardID:0
2016-04-04 12:38:40.8998|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:152 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:152, CategoryTypeID:16, 晚餐, 6.5, 2016-3-25 18:20:04, zc, CardID:0
2016-04-04 12:38:41.3842|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:153 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:153, CategoryTypeID:10, 买脆脆鲨去长隆, 7.2, 2016-3-26 21:01:57, zc, CardID:0
2016-04-04 12:38:41.8217|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:154 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:154, CategoryTypeID:10, 早餐油条, 2.0, 2016-3-26 8:58:31, zc, CardID:0
2016-04-04 12:38:42.3529|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:155 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:155, CategoryTypeID:10, 矿泉水, 2.0, 2016-3-26 8:58:41, zc, CardID:0
2016-04-04 12:38:42.8061|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:156 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:156, CategoryTypeID:10, 地铁来回, 11.0, 2016-3-26 14:08:58, zc, CardID:0
2016-04-04 12:38:43.2592|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:157 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:157, CategoryTypeID:10, 宾馆, 29.5, 2016-3-26 21:48:05, zc, CardID:0
2016-04-04 12:38:44.8061|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:158 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:158, CategoryTypeID:10, 晚餐, 22.0, 2016-3-26 21:48:19, zc, CardID:0
2016-04-04 12:38:45.2436|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:159 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:159, CategoryTypeID:10, 早餐, 11.5, 2016-3-27 12:45:38, zc, CardID:0
2016-04-04 12:38:45.7123|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:160 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:160, CategoryTypeID:10, 晚餐, 15.0, 2016-3-27 18:47:08, zc, CardID:0
2016-04-04 12:38:46.1654|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:161 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:161, CategoryTypeID:16, 早餐, 3.0, 2016-3-28 11:21:57, zc, CardID:0
2016-04-04 12:38:46.6342|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:162 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:162, CategoryTypeID:16, 二楼汤粉午餐, 6.0, 2016-3-28 11:22:07, zc, CardID:0
2016-04-04 12:38:47.3373|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:163 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:163, CategoryTypeID:14, 送外卖22单, 23.8, 2016-3-28 12:29:05, sr, CardID:0
2016-04-04 12:38:47.7279|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:164 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:164, CategoryTypeID:16, 夜宵, 4.0, 2016-3-28 21:12:55, zc, CardID:0
2016-04-04 12:38:48.2436|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:165 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:165, CategoryTypeID:16, 早餐, 2.0, 2016-3-29 19:56:27, zc, CardID:0
2016-04-04 12:38:48.7279|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:166 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:166, CategoryTypeID:16, 午餐, 5.5, 2016-3-29 19:56:36, zc, CardID:0
2016-04-04 12:38:49.2436|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:167 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:167, CategoryTypeID:16, 早餐, 3.0, 2016-3-30 7:52:09, zc, CardID:0
2016-04-04 12:38:49.6967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:168 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:168, CategoryTypeID:16, 晚餐, 6.5, 2016-3-30 20:27:02, zc, CardID:0
2016-04-04 12:38:50.1498|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:169 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:169, CategoryTypeID:14, 送外卖9单, 4.1, 2016-3-30 20:27:27, sr, CardID:0
2016-04-04 12:38:50.6967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:170 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:170, CategoryTypeID:16, 早餐, 2.0, 2016-3-31 8:05:16, zc, CardID:0
2016-04-04 12:38:51.1498|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:171 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:171, CategoryTypeID:16, 午餐, 5.5, 2016-3-31 17:17:32, zc, CardID:0
2016-04-04 12:38:51.6029|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:172 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:172, CategoryTypeID:16, 晚餐, 4.5, 2016-3-31 17:17:41, zc, CardID:0
2016-04-04 12:38:52.0873|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:173 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:173, CategoryTypeID:16, 早餐, 3.0, 2016-4-1 10:48:22, zc, CardID:0
2016-04-04 12:38:52.8061|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:174 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:174, CategoryTypeID:16, 二楼汤粉午餐, 6.0, 2016-4-1 17:27:52, zc, CardID:0
2016-04-04 12:38:53.5561|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:175 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:175, CategoryTypeID:4, 冰淇淋, 4.0, 2016-4-1 17:28:07, zc, CardID:0
2016-04-04 12:38:54.1967|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:176 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:176, CategoryTypeID:1, 午餐外卖, 9.0, 2016-4-2 12:35:34, zc, CardID:0
2016-04-04 12:38:54.6811|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:177 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:177, CategoryTypeID:1, 麻辣烫晚餐, 7.5, 2016-4-1 12:36:10, zc, CardID:0
2016-04-04 12:38:55.1498|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:178 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:178, CategoryTypeID:4, 零食, 10.7, 2016-4-2 0:14:21, zc, CardID:0
2016-04-04 12:38:55.5873|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:179 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:179, CategoryTypeID:1, 晚餐, 10.5, 2016-4-2 0:14:27, zc, CardID:0
2016-04-04 12:38:56.0717|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:180 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:180, CategoryTypeID:2, 挂绿, 20.0, 2016-4-3 18:05:43, zc, CardID:0
2016-04-04 12:38:56.6342|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:181 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:181, CategoryTypeID:24, 去挂绿, 2.0, 2016-4-3 18:07:07, zc, CardID:0
2016-04-04 12:38:57.4936|INFO|AALifeWeb_SyncItemList| UserID:24832 | ItemAppID:182 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:182, CategoryTypeID:14, 送外卖1单, 4.9, 2016-4-1 11:47:24, sr, CardID:0
2016-04-04 12:42:14.2748|INFO|AALifeWeb_SyncItemList| UserID:24730 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:6, 早早出生用品, 500.0, 2016-1-31 12:35:36, zc, CardID:0
2016-04-04 12:42:14.5561|INFO|AALifeWeb_SyncItemList| UserID:24730 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:6, 尿不湿, 116.0, 2016-2-29 12:36:06, zc, CardID:0
