2016-04-10 00:03:22.7475|INFO|AALifeWeb_SyncItemList| UserID:23610 | ItemAppID:158 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:158, CategoryTypeID:9, 的士费, 32.0, 2016-4-9 14:52:57, zc, CardID:0
2016-04-10 11:49:21.5933|INFO|AALifeWeb_SyncItemList| UserID:20511 | ItemAppID:232 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:232, CategoryTypeID:9, 充水卡, 20.0, 2016-4-10 11:49:16, zc, CardID:0
2016-04-10 11:56:40.2183|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1568 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1568, CategoryTypeID:1, 刀削面, 6.0, 2016-4-10 11:56:35, zc, CardID:0
2016-04-10 12:41:32.0308|INFO|AALifeWeb_SyncNewUser| UserInfo -> UserID:0, 123456123456, 合庆, user.gif, 5.5.0_web, IsUpdate:1
2016-04-10 12:42:50.8121|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:1, 胡萝卜, 6.0, 2016-4-10 11:45:50, zc, CardID:0
2016-04-10 12:42:51.3433|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:1, 大白菜, 6.0, 2016-4-10 11:22:20, zc, CardID:0
2016-04-10 12:42:51.9371|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:1, 大蒜, 1.0, 2016-4-10 11:22:31, zc, CardID:0
2016-04-10 12:42:52.4996|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:1, 油豆腐, 4.0, 2016-4-10 11:45:56, zc, CardID:0
2016-04-10 12:42:53.0152|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:1, 猪肉, 10.0, 2016-4-10 11:22:54, zc, CardID:0
2016-04-10 12:42:53.5152|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:1, 土豆, 8.0, 2016-4-10 11:46:06, zc, CardID:0
2016-04-10 12:42:53.9996|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:7, CategoryTypeID:1, 鸡蛋, 10.0, 2016-4-10 12:20:50, zc, CardID:0
2016-04-10 12:42:54.4840|INFO|AALifeWeb_SyncItemList| UserID:24963 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:8, CategoryTypeID:1, 鸡蛋, 5.6, 2016-4-10 12:20:31, zc, CardID:0
2016-04-10 12:50:54.5465|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:412 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:412, CategoryTypeID:20, 1月工资, 4800.0, 2016-2-20 21:18:17, sr, CardID:0
2016-04-10 12:50:54.7183|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:413 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:413, CategoryTypeID:9, 某人201508至201602生活费, 3140.0, 2016-2-23 21:37:24, zc, CardID:0
2016-04-10 12:50:54.8902|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:414 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:414, CategoryTypeID:8, 土豆西红柿豆角, 18.0, 2016-2-25 22:58:32, zc, CardID:0
2016-04-10 12:50:55.2808|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:415 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:415, CategoryTypeID:9, 房租押金中介费（床）, 6150.0, 2016-2-28 12:18:50, zc, CardID:0
2016-04-10 12:50:55.4527|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:416 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:416, CategoryTypeID:8, 菜煎饼, 12.0, 2016-2-26 12:20:07, zc, CardID:0
2016-04-10 12:50:55.6246|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:417 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:417, CategoryTypeID:14, 菜煎饼饼, 12.0, 2016-2-27 12:21:11, zc, CardID:0
2016-04-10 12:50:55.7808|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:418 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:418, CategoryTypeID:6, 行李袋, 30.0, 2016-2-27 12:21:24, zc, CardID:0
2016-04-10 12:50:55.9215|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:419 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:419, CategoryTypeID:8, 豆腐脑, 21.0, 2016-2-27 12:22:00, zc, CardID:0
2016-04-10 12:50:56.1402|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:420 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:420, CategoryTypeID:2, 汉丽轩, 72.8, 2016-2-28 18:32:16, zc, CardID:0
2016-04-10 12:50:56.3121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:421 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:421, CategoryTypeID:9, 押金, 1050.0, 2016-2-29 21:18:54, sr, CardID:0
2016-04-10 12:50:56.4683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:422 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:422, CategoryTypeID:6, 床垫, 200.0, 2016-2-29 21:19:09, zc, CardID:0
2016-04-10 12:50:56.6558|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:423 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:423, CategoryTypeID:2, 拌饭, 39.0, 2016-2-29 21:19:44, zc, CardID:0
2016-04-10 12:50:56.8433|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:424 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:424, CategoryTypeID:9, 网线移机, 45.0, 2016-2-29 21:20:11, zc, CardID:0
2016-04-10 12:50:57.0152|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:425 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:425, CategoryTypeID:9, 凳子, 20.0, 2016-3-2 20:57:10, zc, CardID:0
2016-04-10 12:50:57.1871|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:426 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:426, CategoryTypeID:14, 炒面, 13.0, 2016-3-2 20:57:24, zc, CardID:0
2016-04-10 12:50:57.3590|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:427 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:427, CategoryTypeID:14, 炒菜, 10.0, 2016-3-1 20:57:41, zc, CardID:0
2016-04-10 12:50:57.5777|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:428 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:428, CategoryTypeID:12, 麻花酸奶, 35.0, 2016-3-3 20:58:18, zc, CardID:0
2016-04-10 12:50:57.7652|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:429 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:429, CategoryTypeID:8, 麻辣烫, 20.0, 2016-3-3 21:06:37, zc, CardID:0
2016-04-10 12:50:57.9371|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:430 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:430, CategoryTypeID:14, 炒菜, 10.0, 2016-3-4 12:48:15, zc, CardID:0
2016-04-10 12:50:58.0933|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:431 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:431, CategoryTypeID:12, 骨头, 27.6, 2016-3-4 21:23:12, zc, CardID:0
2016-04-10 12:50:58.2496|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:432 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:432, CategoryTypeID:9, 指甲刀, 14.0, 2016-3-4 21:23:45, zc, CardID:0
2016-04-10 12:50:58.4371|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:433 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:433, CategoryTypeID:9, 网费续费, 660.0, 2016-3-6 15:24:34, zc, CardID:0
2016-04-10 12:50:58.6090|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:434 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:434, CategoryTypeID:2, 炸酱面, 16.0, 2016-3-6 15:24:49, zc, CardID:0
2016-04-10 12:50:58.7808|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:435 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:435, CategoryTypeID:9, 地革胶带胶水灯泡💡, 148.0, 2016-3-6 23:57:01, zc, CardID:0
2016-04-10 12:50:58.9371|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:436 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:436, CategoryTypeID:18, 公交, 4.0, 2016-3-5 23:57:28, zc, CardID:0
2016-04-10 12:50:59.1090|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:437 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:437, CategoryTypeID:2, 凉皮火锅, 102.0, 2016-3-5 23:58:01, zc, CardID:0
2016-04-10 12:50:59.3121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:438 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:438, CategoryTypeID:2, 鸡米饭, 22.0, 2016-3-8 0:23:40, zc, CardID:0
2016-04-10 12:50:59.4683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:439 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:439, CategoryTypeID:12, 加多宝麻花, 70.0, 2016-3-8 0:25:12, zc, CardID:0
2016-04-10 12:50:59.6246|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:440 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:440, CategoryTypeID:8, 土豆粉, 8.0, 2016-3-10 1:18:45, zc, CardID:0
2016-04-10 12:50:59.8433|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:441 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:441, CategoryTypeID:8, 土豆粉, 8.0, 2016-3-9 1:19:07, zc, CardID:0
2016-04-10 12:51:00.0308|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:442 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:442, CategoryTypeID:9, 六六玩具, 15.0, 2016-3-9 1:19:53, zc, CardID:0
2016-04-10 12:51:00.2027|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:443 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:443, CategoryTypeID:14, 炒饼, 8.0, 2016-3-11 20:59:36, zc, CardID:0
2016-04-10 12:51:00.3590|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:444 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:444, CategoryTypeID:9, 窗帘, 13.8, 2016-3-11 20:59:54, zc, CardID:0
2016-04-10 12:51:00.5465|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:445 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:445, CategoryTypeID:12, 超市麻花果冻饼干, 33.6, 2016-3-12 23:13:21, zc, CardID:0
2016-04-10 12:51:00.7340|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:446 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:446, CategoryTypeID:14, 茄子油饼, 19.5, 2016-3-13 23:13:59, zc, CardID:0
2016-04-10 12:51:00.9527|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:447 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:447, CategoryTypeID:14, 土豆丝, 8.0, 2016-3-14 18:25:26, zc, CardID:0
2016-04-10 12:51:01.1246|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:448 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:448, CategoryTypeID:9, 铁丝钉子, 4.0, 2016-3-14 18:25:39, zc, CardID:0
2016-04-10 12:51:01.3277|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:449 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:449, CategoryTypeID:18, 公交, 2.0, 2016-3-14 21:38:02, zc, CardID:0
2016-04-10 12:51:01.4840|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:450 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:450, CategoryTypeID:2, 芙蓉街, 11.0, 2016-3-14 21:38:22, zc, CardID:0
2016-04-10 12:51:01.6402|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:451 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:451, CategoryTypeID:9, 济宁结婚份子, 600.0, 2016-3-10 17:00:28, zc, CardID:0
2016-04-10 12:51:01.7965|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:452 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:452, CategoryTypeID:9, 还款, 1500.0, 2016-3-19 17:02:24, sr, CardID:0
2016-04-10 12:51:01.9683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:453 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:453, CategoryTypeID:8, 拌饭, 16.0, 2016-3-19 23:44:59, zc, CardID:0
2016-04-10 12:51:02.1402|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:454 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:454, CategoryTypeID:20, 2月工资, 4700.0, 2016-3-5 20:28:04, sr, CardID:0
2016-04-10 12:51:02.3121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:455 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:455, CategoryTypeID:22, 男神花销, 1254.0, 2016-3-20 20:33:01, zc, CardID:0
2016-04-10 12:51:02.4683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:456 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:456, CategoryTypeID:14, 酸辣粉, 8.0, 2016-3-20 11:45:40, zc, CardID:0
2016-04-10 12:51:02.6402|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:457 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:457, CategoryTypeID:14, 土豆丝油饼, 11.0, 2016-3-22 8:28:04, zc, CardID:0
2016-04-10 12:51:02.8121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:458 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:458, CategoryTypeID:2, 第一粉, 13.0, 2016-3-27 11:57:38, zc, CardID:0
2016-04-10 12:51:02.9840|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:459 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:459, CategoryTypeID:18, 公交, 10.0, 2016-3-27 23:14:20, zc, CardID:0
2016-04-10 12:51:03.1402|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:460 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:460, CategoryTypeID:12, 超市（杀虫剂牛奶）, 49.3, 2016-3-27 23:15:51, zc, CardID:0
2016-04-10 12:51:03.3121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:461 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:461, CategoryTypeID:14, 土豆丝米饭, 9.5, 2016-3-28 0:37:13, zc, CardID:0
2016-04-10 12:51:03.4683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:462 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:462, CategoryTypeID:14, 米饭套餐, 10.0, 2016-3-30 18:51:59, zc, CardID:0
2016-04-10 12:51:03.6246|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:463 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:463, CategoryTypeID:12, 骨头牙刷巧克力, 33.0, 2016-3-30 18:53:13, zc, CardID:0
2016-04-10 12:51:03.8277|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:464 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:464, CategoryTypeID:8, 鸭脖凉菜菜花, 35.0, 2016-3-31 19:09:25, zc, CardID:0
2016-04-10 12:51:04.0152|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:465 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:465, CategoryTypeID:14, 麻辣烫, 25.0, 2016-4-3 15:44:41, zc, CardID:0
2016-04-10 12:51:04.1715|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:466 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:466, CategoryTypeID:6, 牙膏, 10.0, 2016-4-3 15:44:52, zc, CardID:0
2016-04-10 12:51:04.3277|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:467 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:467, CategoryTypeID:8, 两种饼草莓🍓鸭脖, 40.0, 2016-4-3 15:45:37, zc, CardID:0
2016-04-10 12:51:04.4683|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:468 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:468, CategoryTypeID:6, 蟑螂药, 9.6, 2016-4-3 15:47:16, zc, CardID:0
2016-04-10 12:51:04.6246|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:469 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:469, CategoryTypeID:14, 凉菜, 9.0, 2016-4-5 17:51:28, zc, CardID:0
2016-04-10 12:51:04.8121|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:470 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:470, CategoryTypeID:12, 零食, 19.8, 2016-4-5 20:25:55, zc, CardID:0
2016-04-10 12:51:05.0152|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:471 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:471, CategoryTypeID:8, 土豆丝, 11.0, 2016-4-5 21:37:36, zc, CardID:0
2016-04-10 12:51:05.1871|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:472 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:472, CategoryTypeID:6, 小卡, 4.0, 2016-4-5 21:38:00, zc, CardID:0
2016-04-10 12:51:05.3590|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:473 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:473, CategoryTypeID:12, 牛奶面包, 19.0, 2016-4-7 22:45:21, zc, CardID:0
2016-04-10 12:51:05.5308|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:474 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:474, CategoryTypeID:8, 烤饼, 7.0, 2016-4-7 22:46:17, zc, CardID:0
2016-04-10 12:51:05.7027|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:475 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:475, CategoryTypeID:6, 袜子, 10.0, 2016-4-7 22:46:25, zc, CardID:0
2016-04-10 12:51:05.8902|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:476 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:476, CategoryTypeID:14, 凉皮饼, 17.0, 2016-4-7 18:53:11, zc, CardID:0
2016-04-10 12:51:06.0621|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:477 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:477, CategoryTypeID:9, 去威海的火车票, 397.0, 2016-4-7 18:54:18, zc, CardID:0
2016-04-10 12:51:06.2183|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:478 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:478, CategoryTypeID:18, 出租车🚕, 9.0, 2016-4-7 23:43:40, zc, CardID:0
2016-04-10 12:51:06.3902|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:479 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:479, CategoryTypeID:2, 炸酱面, 45.0, 2016-4-8 11:41:02, zc, CardID:0
2016-04-10 12:51:06.5621|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:480 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:480, CategoryTypeID:18, 出租车, 42.0, 2016-4-8 18:52:19, zc, CardID:0
2016-04-10 12:51:06.7183|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:481 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:481, CategoryTypeID:10, 刘公岛门票, 276.0, 2016-4-8 12:52:21, zc, CardID:0
2016-04-10 12:51:06.9058|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:482 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:482, CategoryTypeID:10, 纪念明信片, 20.0, 2016-4-8 13:38:49, zc, CardID:0
2016-04-10 12:51:07.0933|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:483 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:483, CategoryTypeID:9, 回济南的动车票, 360.0, 2016-4-8 18:51:50, zc, CardID:0
2016-04-10 12:51:07.2496|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:484 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:484, CategoryTypeID:8, 吃晚饭, 60.0, 2016-4-8 20:03:09, zc, CardID:0
2016-04-10 12:51:07.4215|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:485 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:485, CategoryTypeID:9, 住宿, 101.0, 2016-4-8 12:26:01, zc, CardID:0
2016-04-10 12:51:07.5777|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:486 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:486, CategoryTypeID:14, 午餐, 90.0, 2016-4-9 14:43:06, zc, CardID:0
2016-04-10 12:51:07.7652|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:487 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:487, CategoryTypeID:3, 水, 5.0, 2016-4-9 14:43:21, zc, CardID:0
2016-04-10 12:51:07.9215|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:488 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:488, CategoryTypeID:3, 泡面水, 10.0, 2016-4-9 18:04:59, zc, CardID:0
2016-04-10 12:51:08.0933|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:489 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:489, CategoryTypeID:18, 出租车🚕, 10.0, 2016-4-9 12:44:43, zc, CardID:0
2016-04-10 12:51:08.2496|INFO|AALifeWeb_SyncItemList| UserID:20555 | ItemAppID:490 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:490, CategoryTypeID:6, 网购虫药流量包t恤, 73.7, 2016-4-10 12:50:35, zc, CardID:0
2016-04-10 13:28:41.1090|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:699250, ItemAppID:1, CategoryTypeID:9, 一二月份总计, 2800.0, 2016-3-5 19:06:48, zc, CardID:0
2016-04-10 13:28:42.6871|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:699251, ItemAppID:2, CategoryTypeID:2, 初中同学吃饭, 680.0, 2016-2-28 19:07:41, zc, CardID:0
2016-04-10 13:28:43.4215|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:699252, ItemAppID:3, CategoryTypeID:12, 坐车, 28.0, 2016-2-28 19:08:30, zc, CardID:0
2016-04-10 13:28:43.9840|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:699253, ItemAppID:4, CategoryTypeID:6, 洗漱用品, 87.2, 2016-2-28 19:10:03, zc, CardID:0
2016-04-10 13:28:44.5465|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:699254, ItemAppID:5, CategoryTypeID:6, 洗漱用品, 8.5, 2016-3-5 19:10:31, zc, CardID:0
2016-04-10 13:28:45.1715|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:699255, ItemAppID:6, CategoryTypeID:6, 毛巾, 8.8, 2016-3-20 14:16:45, zc, CardID:0
2016-04-10 13:28:45.9371|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:699256, ItemAppID:7, CategoryTypeID:6, 洗面奶, 30.0, 2016-3-20 14:21:57, zc, CardID:0
2016-04-10 13:28:46.5933|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:699257, ItemAppID:8, CategoryTypeID:4, 零食, 71.44, 2016-3-20 14:24:06, zc, CardID:0
2016-04-10 13:28:47.5308|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:9 | ItemWebID:0 | ItemInfo -> ItemID:699258, ItemAppID:9, CategoryTypeID:9, 给婆婆, 300.0, 2016-3-20 14:24:25, zc, CardID:0
2016-04-10 13:28:48.3121|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:699259, ItemAppID:10, CategoryTypeID:12, 车费, 26.0, 2016-3-20 14:24:39, zc, CardID:0
2016-04-10 13:28:48.8902|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:11 | ItemWebID:0 | ItemInfo -> ItemID:699260, ItemAppID:11, CategoryTypeID:2, 吃饭, 54.0, 2016-3-20 14:24:56, zc, CardID:0
2016-04-10 13:28:49.6090|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:12 | ItemWebID:0 | ItemInfo -> ItemID:699261, ItemAppID:12, CategoryTypeID:4, 酸奶, 21.0, 2016-4-2 0:06:04, zc, CardID:0
2016-04-10 13:28:50.3433|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:13 | ItemWebID:0 | ItemInfo -> ItemID:699262, ItemAppID:13, CategoryTypeID:9, 一季度党费, 132.0, 2016-4-2 11:14:25, zc, CardID:0
2016-04-10 13:28:51.4996|INFO|AALifeWeb_SyncItemList| UserID:23982 | ItemAppID:14 | ItemWebID:0 | ItemInfo -> ItemID:699263, ItemAppID:14, CategoryTypeID:4, 酸奶, 12.6, 2016-4-4 18:18:04, zc, CardID:0
