2016-04-19 00:12:35.9668|INFO|AALifeWeb_SyncItemList| UserID:19984 | ItemAppID:273 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:273, CategoryTypeID:14, 两房管理费, 478.0, 2016-4-18 17:51:15, zc, CardID:0
2016-04-19 09:26:06.2188|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:492 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:492, CategoryTypeID:22, 琼工资, 2350.0, 2015-12-31 21:33:47, sr, CardID:0
2016-04-19 09:26:06.5000|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:493 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:493, CategoryTypeID:26, 下澄江看妈妈花销, 1000.0, 2016-1-1 21:34:19, zc, CardID:0
2016-04-19 09:26:06.7656|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:494 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:494, CategoryTypeID:26, 借给老刚, 600.0, 2016-1-5 9:44:32, zc, CardID:0
2016-04-19 09:26:07.0469|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:495 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:495, CategoryTypeID:26, 借给唐志亚, 100.0, 2016-1-5 9:44:46, zc, CardID:0
2016-04-19 09:26:07.3438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:496 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:496, CategoryTypeID:26, 借给老虎, 200.0, 2016-1-5 9:44:56, zc, CardID:0
2016-04-19 09:26:07.5781|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:497 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:497, CategoryTypeID:26, 减差价, 600.0, 2016-1-6 9:45:21, zc, CardID:0
2016-04-19 09:26:07.8281|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:498 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:498, CategoryTypeID:5, 买水果, 12.0, 2016-1-6 9:28:15, zc, CardID:0
2016-04-19 09:26:08.1563|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:499 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:499, CategoryTypeID:28, 坐公交, 2.0, 2016-1-6 9:28:46, zc, CardID:0
2016-04-19 09:26:08.4219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:500 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:500, CategoryTypeID:12, 儿子买零食, 5.0, 2016-1-6 9:29:09, zc, CardID:0
2016-04-19 09:26:08.7031|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:501 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:501, CategoryTypeID:26, 补差价, 168.0, 2016-1-11 11:22:18, zc, CardID:0
2016-04-19 09:26:08.9844|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:502 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:502, CategoryTypeID:28, 秦文琼坐电动车上班, 10.0, 2016-1-11 11:22:33, zc, CardID:0
2016-04-19 09:26:09.3125|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:503 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:503, CategoryTypeID:28, 秦文琼坐电动车上班, 15.5, 2016-1-16 10:09:11, zc, CardID:0
2016-04-19 09:26:09.6250|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:504 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:504, CategoryTypeID:20, 老公工资, 3000.0, 2016-1-15 10:09:43, sr, CardID:0
2016-04-19 09:26:09.9063|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:505 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:505, CategoryTypeID:26, 老刘还回, 500.0, 2016-1-15 10:12:52, hr, CardID:0
2016-04-19 09:26:10.1875|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:506 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:506, CategoryTypeID:26, 借给胖子, 300.0, 2016-1-15 10:10:25, zc, CardID:0
2016-04-19 09:26:10.4688|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:507 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:507, CategoryTypeID:2, 吃烧烤, 100.0, 2016-1-15 10:10:38, zc, CardID:0
2016-04-19 09:26:10.7500|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:508 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:508, CategoryTypeID:18, 老公零花钱, 100.0, 2016-1-15 10:10:59, zc, CardID:0
2016-04-19 09:26:11.0313|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:509 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:509, CategoryTypeID:28, 充公交卡, 50.0, 2016-1-16 15:53:43, zc, CardID:0
2016-04-19 09:26:11.2813|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:510 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:510, CategoryTypeID:26, 还阮亚, 600.0, 2016-1-16 21:49:56, hc, CardID:0
2016-04-19 09:26:11.5469|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:511 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:511, CategoryTypeID:2, 吃肯德基, 100.0, 2016-1-16 21:50:17, zc, CardID:0
2016-04-19 09:26:11.7969|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:512 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:512, CategoryTypeID:6, 超市买零食, 80.0, 2016-1-16 21:50:32, zc, CardID:0
2016-04-19 09:26:12.0625|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:513 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:513, CategoryTypeID:26, 还老刚, 100.0, 2016-1-16 8:39:26, zc, CardID:0
2016-04-19 09:26:12.3125|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:514 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:514, CategoryTypeID:28, 琼早点, 3.0, 2016-1-17 8:39:57, zc, CardID:0
2016-04-19 09:26:12.5781|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:515 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:515, CategoryTypeID:18, 老公加油, 50.0, 2016-1-17 20:04:28, zc, CardID:0
2016-04-19 09:26:12.8438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:516 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:516, CategoryTypeID:28, 琼话费, 50.0, 2016-1-18 14:16:54, zc, CardID:0
2016-04-19 09:26:13.1563|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:517 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:517, CategoryTypeID:28, 琼淘宝买衣服, 185.0, 2016-1-18 14:17:16, zc, CardID:0
2016-04-19 09:26:13.4219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:518 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:518, CategoryTypeID:7, 老公修摩托, 800.0, 2016-1-19 9:16:14, zc, CardID:0
2016-04-19 09:26:13.6719|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:519 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:519, CategoryTypeID:26, 借给老建, 200.0, 2016-1-19 9:16:39, jc, CardID:0
2016-04-19 09:26:13.9531|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:520 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:520, CategoryTypeID:26, 跟叶永斌借, 500.0, 2016-1-20 9:17:05, jr, CardID:0
2016-04-19 09:26:14.2344|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:521 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:521, CategoryTypeID:28, 琼早点, 6.0, 2016-1-20 9:17:56, zc, CardID:0
2016-04-19 09:26:14.5156|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:522 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:522, CategoryTypeID:12, 儿子买衣服, 110.0, 2016-1-20 12:07:40, zc, CardID:0
2016-04-19 09:26:14.8438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:523 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:523, CategoryTypeID:18, 老公话费, 50.0, 2016-1-20 13:37:40, zc, CardID:0
2016-04-19 09:26:15.1250|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:524 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:524, CategoryTypeID:6, 买纸, 40.0, 2016-1-21 14:18:37, zc, CardID:0
2016-04-19 09:26:15.3906|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:525 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:525, CategoryTypeID:4, 买松子, 20.0, 2016-1-21 14:19:15, zc, CardID:0
2016-04-19 09:26:15.6719|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:526 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:526, CategoryTypeID:6, 买抽纸盒, 12.0, 2016-1-21 14:19:34, zc, CardID:0
2016-04-19 09:26:16.0000|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:527 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:527, CategoryTypeID:26, 老公打麻将输, 200.0, 2016-1-22 15:45:08, zc, CardID:0
2016-04-19 09:26:16.2813|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:528 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:528, CategoryTypeID:26, 秦文琼坐电动车上班, 20.0, 2016-1-22 15:45:19, zc, CardID:0
2016-04-19 09:26:16.6406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:529 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:529, CategoryTypeID:12, 儿子买药, 20.0, 2016-1-22 9:52:46, zc, CardID:0
2016-04-19 09:26:16.9219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:530 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:530, CategoryTypeID:18, 老公零花钱, 20.0, 2016-1-22 9:52:55, zc, CardID:0
2016-04-19 09:26:17.1875|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:531 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:531, CategoryTypeID:28, 琼早点, 3.0, 2016-1-23 9:53:11, zc, CardID:0
2016-04-19 09:26:17.4688|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:532 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:532, CategoryTypeID:28, 琼买钱包, 26.0, 2016-1-23 10:24:46, zc, CardID:0
2016-04-19 09:26:17.7344|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:533 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:533, CategoryTypeID:18, 老公零花钱, 100.0, 2016-1-23 12:41:06, zc, CardID:0
2016-04-19 09:26:18.1406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:534 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:534, CategoryTypeID:26, 跟阮亚借, 1000.0, 2016-1-25 21:23:19, jr, CardID:0
2016-04-19 09:26:18.4375|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:535 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:535, CategoryTypeID:26, 老虎还回, 200.0, 2016-1-25 21:24:26, hr, CardID:0
2016-04-19 09:26:18.7656|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:536 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:536, CategoryTypeID:26, 老建还回, 200.0, 2016-1-25 21:25:05, hr, CardID:0
2016-04-19 09:26:19.0469|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:537 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:537, CategoryTypeID:26, 给公公买西装, 1236.0, 2016-1-25 21:25:33, zc, CardID:0
2016-04-19 09:26:19.2969|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:538 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:538, CategoryTypeID:26, 还小舅, 300.0, 2016-1-25 21:25:47, hc, CardID:0
2016-04-19 09:26:19.6094|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:539 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:539, CategoryTypeID:28, 琼早点, 12.0, 2016-1-26 12:03:29, zc, CardID:0
2016-04-19 09:26:19.8750|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:540 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:540, CategoryTypeID:18, 老公零花钱, 100.0, 2016-1-26 12:03:54, zc, CardID:0
2016-04-19 09:26:20.1406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:541 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:541, CategoryTypeID:28, 买试纸, 10.0, 2016-1-27 11:06:57, zc, CardID:0
2016-04-19 09:26:20.4219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:542 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:542, CategoryTypeID:28, 秦文琼坐电动车上班, 10.0, 2016-1-26 11:07:08, zc, CardID:0
2016-04-19 09:26:20.7188|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:543 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:543, CategoryTypeID:5, 买水果, 15.0, 2016-1-26 11:07:28, zc, CardID:0
2016-04-19 09:26:20.9688|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:544 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:544, CategoryTypeID:12, 儿子超市买零食, 20.0, 2016-1-26 11:07:49, zc, CardID:0
2016-04-19 09:26:21.2813|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:545 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:545, CategoryTypeID:26, 借给老刘, 100.0, 2016-1-27 11:08:18, jc, CardID:0
2016-04-19 09:26:21.9688|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:546 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:546, CategoryTypeID:28, 秦文琼坐电动车上班, 10.0, 2016-1-27 11:14:31, zc, CardID:0
2016-04-19 09:26:22.2500|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:547 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:547, CategoryTypeID:28, 琼早点, 3.0, 2016-1-28 11:14:57, zc, CardID:0
2016-04-19 09:26:22.5156|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:548 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:548, CategoryTypeID:1, 买菜, 18.0, 2016-1-28 20:52:25, zc, CardID:0
2016-04-19 09:26:22.8438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:549 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:549, CategoryTypeID:28, 秦文琼坐电动车上班, 10.0, 2016-1-28 20:52:38, zc, CardID:0
2016-04-19 09:26:23.1406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:550 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:550, CategoryTypeID:28, 琼买卫生巾, 25.0, 2016-1-28 20:52:50, zc, CardID:0
2016-04-19 09:26:23.4219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:551 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:551, CategoryTypeID:28, 琼买唇膏, 10.0, 2016-1-28 20:53:09, zc, CardID:0
2016-04-19 09:26:23.7188|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:552 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:552, CategoryTypeID:28, 秦文琼坐电动车上班, 10.0, 2016-1-29 11:41:52, zc, CardID:0
2016-04-19 09:26:24.0000|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:553 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:553, CategoryTypeID:26, 帮老妈充话费, 50.0, 2016-1-30 13:48:23, zc, CardID:0
2016-04-19 09:26:24.2656|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:554 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:554, CategoryTypeID:2, 海伦城市广场吃饭, 100.0, 2016-1-30 22:53:21, zc, CardID:0
2016-04-19 09:26:24.5469|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:555 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:555, CategoryTypeID:22, 琼工资, 5250.0, 2016-1-31 14:00:02, sr, CardID:0
2016-04-19 09:26:24.8438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:556 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:556, CategoryTypeID:26, 琼奖金, 2000.0, 2016-1-31 14:00:34, sr, CardID:0
2016-04-19 09:26:25.1094|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:557 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:557, CategoryTypeID:26, 还阮亚, 3500.0, 2016-1-31 14:00:54, zc, CardID:0
2016-04-19 09:26:25.3906|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:558 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:558, CategoryTypeID:26, 跟阮亚借, 500.0, 2016-1-26 14:05:34, jr, CardID:0
2016-04-19 09:26:25.6563|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:559 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:559, CategoryTypeID:20, 老公工资, 4300.0, 2016-1-31 22:51:35, sr, CardID:0
2016-04-19 09:26:25.9219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:560 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:560, CategoryTypeID:20, 老公奖金, 1000.0, 2016-1-31 22:51:48, sr, CardID:0
2016-04-19 09:26:26.1875|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:561 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:561, CategoryTypeID:26, 还叶永斌, 500.0, 2016-1-31 22:52:19, hc, CardID:0
2016-04-19 09:26:26.4375|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:562 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:562, CategoryTypeID:26, 老公检车, 200.0, 2016-2-1 20:42:44, sr, CardID:0
2016-04-19 09:26:26.7188|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:563 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:563, CategoryTypeID:9, 交房租, 1470.0, 2016-2-1 20:43:10, zc, CardID:0
2016-04-19 09:26:26.9844|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:564 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:564, CategoryTypeID:12, 儿子买鞋子, 180.0, 2016-2-1 20:43:26, zc, CardID:0
2016-04-19 09:26:27.2344|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:565 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:565, CategoryTypeID:12, 儿子买车, 240.0, 2016-2-1 20:43:35, zc, CardID:0
2016-04-19 09:26:27.4844|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:566 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:566, CategoryTypeID:26, 给公公买皮带, 50.0, 2016-2-1 20:43:52, zc, CardID:0
2016-04-19 09:26:27.7656|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:567 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:567, CategoryTypeID:18, 老公买衣服, 280.0, 2016-2-1 20:44:05, zc, CardID:0
2016-04-19 09:26:28.0156|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:568 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:568, CategoryTypeID:28, 琼买包, 50.0, 2016-2-1 20:44:25, zc, CardID:0
2016-04-19 09:26:28.3750|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:569 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:569, CategoryTypeID:2, 吃火锅, 110.0, 2016-2-1 20:44:41, zc, CardID:0
2016-04-19 09:26:28.6250|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:570 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:570, CategoryTypeID:26, 借给老建, 500.0, 2016-2-1 20:45:07, jc, CardID:0
2016-04-19 09:26:28.9219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:571 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:571, CategoryTypeID:26, 借给老刚, 1000.0, 2016-2-2 13:40:55, zc, CardID:0
2016-04-19 09:26:29.2344|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:572 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:572, CategoryTypeID:26, 回家坐车费用, 500.0, 2016-2-2 13:41:23, zc, CardID:0
2016-04-19 09:26:29.5625|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:573 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:573, CategoryTypeID:2, 车站吃饭, 100.0, 2016-2-2 13:41:36, zc, CardID:0
2016-04-19 09:26:29.8438|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:574 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:574, CategoryTypeID:4, 超市买零食, 100.0, 2016-2-2 13:41:54, zc, CardID:0
2016-04-19 09:26:30.1094|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:575 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:575, CategoryTypeID:26, 帮老刚充话费, 100.0, 2016-2-2 13:42:54, zc, CardID:0
2016-04-19 09:26:30.3750|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:576 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:576, CategoryTypeID:26, 公公拿走, 300.0, 2016-2-3 13:42:41, zc, CardID:0
2016-04-19 09:26:30.6563|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:577 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:577, CategoryTypeID:18, 老公买剃须刀, 110.0, 2016-2-3 13:43:17, zc, CardID:0
2016-04-19 09:26:30.9219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:578 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:578, CategoryTypeID:9, 超市买东西, 100.0, 2016-2-3 13:43:41, zc, CardID:0
2016-04-19 09:26:31.2031|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:579 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:579, CategoryTypeID:12, 儿子打疫苗, 100.0, 2016-2-3 22:15:12, zc, CardID:0
2016-04-19 09:26:31.4688|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:580 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:580, CategoryTypeID:2, 买烧烤材料, 100.0, 2016-2-3 22:15:31, zc, CardID:0
2016-04-19 09:26:31.7500|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:582 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:582, CategoryTypeID:18, 老公话费, 50.0, 2016-2-4 22:16:33, zc, CardID:0
2016-04-19 09:26:31.9844|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:583 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:583, CategoryTypeID:26, 给爸妈买衣服, 500.0, 2016-2-4 15:37:24, zc, CardID:0
2016-04-19 09:26:32.2656|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:584 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:584, CategoryTypeID:3, 老公买啤酒, 100.0, 2016-2-3 15:38:06, zc, CardID:0
2016-04-19 09:26:32.5781|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:585 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:585, CategoryTypeID:26, 给婆婆买衣服, 200.0, 2016-2-5 15:38:33, zc, CardID:0
2016-04-19 09:26:32.9063|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:586 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:586, CategoryTypeID:6, 买对联, 100.0, 2016-2-5 15:38:50, zc, CardID:0
2016-04-19 09:26:33.1406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:587 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:587, CategoryTypeID:1, 买油粉, 20.0, 2016-2-5 15:39:12, zc, CardID:0
2016-04-19 09:26:33.4063|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:588 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:588, CategoryTypeID:26, 补差价, 100.0, 2016-2-6 22:33:42, zc, CardID:0
2016-04-19 09:26:33.6719|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:589 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:589, CategoryTypeID:18, 老公拿走, 200.0, 2016-2-7 22:42:31, zc, CardID:0
2016-04-19 09:26:34.0000|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:590 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:590, CategoryTypeID:26, 公婆给儿子压岁钱, 200.0, 2016-2-7 22:43:32, sr, CardID:0
2016-04-19 09:26:34.8281|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:591 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:591, CategoryTypeID:26, 给爷爷压岁钱, 100.0, 2016-2-7 22:44:28, zc, CardID:0
2016-04-19 09:26:35.1406|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:592 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:592, CategoryTypeID:26, 还杜吉丹礼钱, 200.0, 2016-2-6 22:45:31, zc, CardID:0
2016-04-19 09:26:35.4063|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:593 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:593, CategoryTypeID:26, 老建还回, 500.0, 2016-2-7 22:45:47, sr, CardID:0
2016-04-19 09:26:35.6719|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:594 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:594, CategoryTypeID:26, 买加多宝, 60.0, 2016-2-8 23:36:55, zc, CardID:0
2016-04-19 09:26:35.9219|INFO|AALifeWeb_SyncItemList| UserID:19768 | ItemAppID:595 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:595, CategoryTypeID:26, 给老亚加油, 40.0, 2016-2-8 23:37:13, zc, CardID:0
