2016-04-17 00:06:39.8543|INFO|AALifeWeb_SyncItemList| UserID:24699 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:32, 龚杰婚礼, 600.0, 2016-4-17 0:06:22, zc, CardID:0
2016-04-17 09:24:19.8876|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:281 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:281, CategoryTypeID:9, 流量, 9.5, 2016-3-16 19:41:10, zc, CardID:0
2016-04-17 09:24:20.0908|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:1, 饭卡充值, 100.0, 2016-2-25 9:19:07, zc, CardID:0
2016-04-17 09:24:20.2158|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:282 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:282, CategoryTypeID:9, 迅雷, 39.0, 2016-3-13 19:41:25, zc, CardID:0
2016-04-17 09:24:20.4814|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:12, 交通卡充值, 50.0, 2016-2-25 9:26:31, zc, CardID:0
2016-04-17 09:24:20.5595|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:283 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:283, CategoryTypeID:9, 枣, 15.0, 2016-3-17 11:51:06, zc, CardID:0
2016-04-17 09:24:20.8095|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:12, 出租车, 42.0, 2016-2-25 9:27:30, zc, CardID:0
2016-04-17 09:24:20.8720|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:284 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:284, CategoryTypeID:9, 萝卜, 8.2, 2016-3-17 11:51:37, zc, CardID:0
2016-04-17 09:24:21.0595|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:12, 公交车, 12.0, 2016-2-25 9:28:34, zc, CardID:0
2016-04-17 09:24:21.3251|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:16, 洗衣卡, 60.0, 2016-2-25 9:37:07, zc, CardID:0
2016-04-17 09:24:21.4189|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:285 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:285, CategoryTypeID:9, 南瓜, 7.7, 2016-3-17 11:52:13, zc, CardID:0
2016-04-17 09:24:21.6533|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:10, 电影票, 35.0, 2016-2-25 9:45:14, zc, CardID:0
2016-04-17 09:24:21.7626|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:286 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:286, CategoryTypeID:9, 日货, 13.0, 2016-3-17 13:26:10, zc, CardID:0
2016-04-17 09:24:21.8876|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:7, CategoryTypeID:1, 在外就餐, 23.0, 2016-2-25 9:54:20, zc, CardID:0
2016-04-17 09:24:22.1220|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:287 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:287, CategoryTypeID:9, 跳绳, 6.0, 2016-3-17 13:26:20, zc, CardID:0
2016-04-17 09:24:22.2001|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:8, CategoryTypeID:12, 坐大巴来西安, 47.0, 2016-2-25 9:57:36, zc, CardID:0
2016-04-17 09:24:22.4501|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:288 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:288, CategoryTypeID:9, 大蒜, 4.0, 2016-3-17 13:26:47, zc, CardID:0
2016-04-17 09:24:22.5126|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:9 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:9, CategoryTypeID:1, 在外就餐, 58.0, 2016-2-26 12:33:24, zc, CardID:0
2016-04-17 09:24:22.7783|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:289 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:289, CategoryTypeID:9, 鱼, 9.0, 2016-3-17 13:26:55, zc, CardID:0
2016-04-17 09:24:22.8251|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:10, CategoryTypeID:12, 公交车, 4.5, 2016-2-26 13:32:52, zc, CardID:0
2016-04-17 09:24:23.0908|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:290 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:290, CategoryTypeID:9, 鸭腿, 6.0, 2016-3-17 13:27:02, zc, CardID:0
2016-04-17 09:24:23.1064|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:11 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:11, CategoryTypeID:22, 洗衣液, 39.9, 2016-2-26 13:35:33, zc, CardID:0
2016-04-17 09:24:23.3720|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:12 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:12, CategoryTypeID:22, 黑人牙膏, 11.9, 2016-2-26 13:36:44, zc, CardID:0
2016-04-17 09:24:23.6533|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:13 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:13, CategoryTypeID:4, 葡萄干, 6.24, 2016-2-26 13:37:26, zc, CardID:0
2016-04-17 09:24:23.7001|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:291 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:291, CategoryTypeID:9, 豆腐, 3.0, 2016-3-17 13:27:10, zc, CardID:0
2016-04-17 09:24:24.0283|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:14 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:14, CategoryTypeID:8, 袜子, 7.9, 2016-2-26 13:37:44, zc, CardID:0
2016-04-17 09:24:24.0439|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:292 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:292, CategoryTypeID:9, 大骨, 17.0, 2016-3-17 13:27:37, zc, CardID:0
2016-04-17 09:24:24.2001|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:9, CFT, 8.0, 2016-2-9 17:51:47, sr, CardID:2
2016-04-17 09:24:24.3564|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:293 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:293, CategoryTypeID:9, 红薯, 5.0, 2016-3-17 13:27:48, zc, CardID:0
2016-04-17 09:24:24.4033|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:15 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:15, CategoryTypeID:12, 坐车, 13.0, 2016-2-27 9:27:34, zc, CardID:0
2016-04-17 09:24:24.4033|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:12, 奉总转, 10000.0, 2016-2-9 17:52:31, sr, CardID:2
2016-04-17 09:24:24.6220|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:9, 话费（13982660237）, 49.9, 2016-2-11 18:01:02, zc, CardID:2
2016-04-17 09:24:24.6845|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:294 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:294, CategoryTypeID:9, 土豆, 11.5, 2016-3-17 13:28:07, zc, CardID:0
2016-04-17 09:24:24.7314|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:16 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:16, CategoryTypeID:1, 充饭卡, 100.0, 2016-2-27 9:30:57, zc, CardID:0
2016-04-17 09:24:24.8251|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:9, 话费（15288269667）, 99.8, 2016-2-12 18:01:31, zc, CardID:2
2016-04-17 09:24:24.9970|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:295 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:295, CategoryTypeID:9, 百合, 10.0, 2016-3-17 13:28:24, zc, CardID:0
2016-04-17 09:24:25.0283|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:6, 纸尿裤, 134.0, 2016-2-20 17:55:18, zc, CardID:2
2016-04-17 09:24:25.1064|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:17 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:17, CategoryTypeID:14, 银行卡扣钱, 2.0, 2016-2-27 9:49:15, zc, CardID:0
2016-04-17 09:24:25.2158|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:9, 小姨还话费, 100.0, 2016-2-12 18:02:20, sr, CardID:6
2016-04-17 09:24:25.3251|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:296 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:296, CategoryTypeID:9, 花生, 10.0, 2016-3-17 13:28:31, zc, CardID:0
2016-04-17 09:24:25.4189|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:7, CategoryTypeID:12, 火车票, 379.0, 2016-2-23 18:14:04, zc, CardID:2
2016-04-17 09:24:25.4501|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:18 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:18, CategoryTypeID:22, 卫生纸, 5.0, 2016-2-27 10:17:44, zc, CardID:0
2016-04-17 09:24:25.5908|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:8, CategoryTypeID:9, 儿童衣架（岳）, 13.9, 2016-2-26 18:16:23, zc, CardID:2
2016-04-17 09:24:25.6533|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:297 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:297, CategoryTypeID:9, 工资, 1700.0, 2016-3-12 13:29:56, sr, CardID:0
2016-04-17 09:24:25.7626|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:19 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:19, CategoryTypeID:1, 在外就餐, 77.0, 2016-2-27 18:21:45, zc, CardID:0
2016-04-17 09:24:25.7783|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:9 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:9, CategoryTypeID:9, 。。医院, 860.0, 2016-2-26 18:17:00, zc, CardID:6
2016-04-17 09:24:26.0126|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:298 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:298, CategoryTypeID:9, 圆白菜白菜, 13.0, 2016-3-17 11:51:21, zc, CardID:0
2016-04-17 09:24:26.0126|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:10, CategoryTypeID:9, 练字帖, 11.8, 2016-2-28 18:18:33, zc, CardID:2
2016-04-17 09:24:26.0751|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:20 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:20, CategoryTypeID:20, 英语会议课本, 8.0, 2016-2-28 22:55:11, zc, CardID:0
2016-04-17 09:24:26.2001|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:11 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:11, CategoryTypeID:9, 火车票（幺爸）, 164.0, 2016-2-29 18:20:14, zc, CardID:2
2016-04-17 09:24:26.3408|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:299 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:299, CategoryTypeID:9, 馒头, 5.0, 2016-3-17 11:51:28, zc, CardID:0
2016-04-17 09:24:26.3720|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:12 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:12, CategoryTypeID:9, 话费（18181808274）, 197.8, 2016-2-29 18:54:54, zc, CardID:2
2016-04-17 09:24:26.4033|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:21 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:21, CategoryTypeID:12, 公交车, 3.0, 2016-3-2 9:43:39, zc, CardID:0
2016-04-17 09:24:26.5908|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:13 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:13, CategoryTypeID:12, 脚扣, 850.0, 2016-2-29 18:22:08, zc, CardID:2
2016-04-17 09:24:26.6845|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:300 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:300, CategoryTypeID:9, 盐, 3.0, 2016-3-17 11:51:34, zc, CardID:0
2016-04-17 09:24:26.7158|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:22 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:22, CategoryTypeID:1, 在外就餐, 23.0, 2016-3-2 21:45:14, zc, CardID:0
2016-04-17 09:24:26.7939|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:14 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:14, CategoryTypeID:12, TT梳子, 29.31, 2016-2-29 18:22:30, zc, CardID:2
2016-04-17 09:24:27.0283|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:301 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:301, CategoryTypeID:9, 咸菜, 3.0, 2016-3-17 11:51:42, zc, CardID:0
2016-04-17 09:24:27.0439|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:23 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:23, CategoryTypeID:4, 点心, 12.0, 2016-3-2 21:45:54, zc, CardID:0
2016-04-17 09:24:27.0595|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:15 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:15, CategoryTypeID:12, 奉总转, 2000.0, 2016-2-29 18:23:32, sr, CardID:2
2016-04-17 09:24:27.2939|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:16 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:16, CategoryTypeID:9, 火车票（幺爸）还, 200.0, 2016-2-29 18:24:30, sr, CardID:6
2016-04-17 09:24:27.3876|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:24 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:24, CategoryTypeID:22, 袜子, 5.0, 2016-3-2 21:46:11, zc, CardID:0
2016-04-17 09:24:27.4033|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:302 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:302, CategoryTypeID:9, 话费, 20.0, 2016-3-18 11:50:51, zc, CardID:0
2016-04-17 09:24:27.5283|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:17 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:17, CategoryTypeID:9, 车保险退, 400.0, 2016-3-14 18:25:10, sr, CardID:6
2016-04-17 09:24:27.6845|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:25 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:25, CategoryTypeID:22, 生活用品, 8.5, 2016-3-3 9:02:11, zc, CardID:0
2016-04-17 09:24:27.7314|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:18 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:18, CategoryTypeID:9, 支付宝退（黑爷爷）火车票, 124.5, 2016-3-15 18:26:03, sr, CardID:2
2016-04-17 09:24:27.7314|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:303 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:303, CategoryTypeID:9, 莲藕, 10.5, 2016-3-19 11:48:58, zc, CardID:0
2016-04-17 09:24:27.9501|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:19 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:19, CategoryTypeID:7, 充电电池, 61.48, 2016-3-1 18:27:26, zc, CardID:2
2016-04-17 09:24:28.0439|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:26 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:26, CategoryTypeID:1, 在外就餐, 8.0, 2016-3-3 20:21:15, zc, CardID:0
2016-04-17 09:24:28.0595|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:304 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:304, CategoryTypeID:9, 弹弓, 29.0, 2016-3-19 11:49:07, zc, CardID:0
2016-04-17 09:24:28.2001|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:20 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:20, CategoryTypeID:6, 坐垫, 8.5, 2016-3-1 18:27:55, zc, CardID:2
2016-04-17 09:24:28.3876|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:27 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:27, CategoryTypeID:12, 出租车, 10.0, 2016-3-4 7:28:27, zc, CardID:0
2016-04-17 09:24:28.4033|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:21 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:21, CategoryTypeID:6, 拉拉裤, 69.4, 2016-3-2 18:28:24, zc, CardID:2
2016-04-17 09:24:28.4345|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:305 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:305, CategoryTypeID:9, 字体, 5.0, 2016-3-19 11:49:27, zc, CardID:0
2016-04-17 09:24:28.5908|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:22 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:22, CategoryTypeID:9, 话费（18382695814）, 49.89, 2016-3-3 18:30:15, zc, CardID:2
2016-04-17 09:24:28.7001|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:28 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:28, CategoryTypeID:12, 出租车, 8.0, 2016-3-4 7:50:52, zc, CardID:0
2016-04-17 09:24:28.7783|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:306 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:306, CategoryTypeID:9, 豆芽, 3.0, 2016-3-19 11:49:34, zc, CardID:0
2016-04-17 09:24:28.7939|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:23 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:23, CategoryTypeID:9, 话费（13982660237）, 49.9, 2016-3-4 18:30:46, zc, CardID:2
2016-04-17 09:24:29.0126|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:29 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:29, CategoryTypeID:14, 交费, 30.0, 2016-3-4 10:12:13, zc, CardID:0
2016-04-17 09:24:29.0751|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:24 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:24, CategoryTypeID:12, 大白帆布包, 249.9, 2016-3-6 18:34:04, zc, CardID:2
2016-04-17 09:24:29.2314|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:307 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:307, CategoryTypeID:9, 胡萝卜, 3.3, 2016-3-19 11:49:40, zc, CardID:0
2016-04-17 09:24:29.2783|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:30 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:30, CategoryTypeID:4, 干吃面, 7.0, 2016-3-5 20:17:53, zc, CardID:0
2016-04-17 09:24:29.2939|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:25 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:25, CategoryTypeID:6, 衣架（陆良）, 29.54, 2016-3-12 18:34:53, zc, CardID:2
2016-04-17 09:24:29.5126|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:26 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:26, CategoryTypeID:9, 车保险, 3600.0, 2016-3-12 18:35:23, zc, CardID:4
2016-04-17 09:24:29.5595|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:31 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:31, CategoryTypeID:24, 补课费, 350.0, 2016-3-6 16:25:29, sr, CardID:0
2016-04-17 09:24:29.5751|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:308 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:308, CategoryTypeID:9, 芋头, 5.0, 2016-3-19 11:49:46, zc, CardID:0
2016-04-17 09:24:29.6845|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:27 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:27, CategoryTypeID:12, 火车票（黑爷爷）, 138.5, 2016-3-13 18:36:09, zc, CardID:2
2016-04-17 09:24:29.7939|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:32 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:32, CategoryTypeID:20, 课本, 7.5, 2016-3-6 23:03:34, zc, CardID:0
2016-04-17 09:24:29.8720|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:28 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:28, CategoryTypeID:9, 转支付宝, 10000.0, 2016-3-14 18:36:51, zc, CardID:2
2016-04-17 09:24:29.9345|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:309 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:309, CategoryTypeID:9, 燕麦片, 5.0, 2016-3-19 11:49:54, zc, CardID:0
2016-04-17 09:24:30.0283|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:33 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:33, CategoryTypeID:1, 饭卡充值, 100.0, 2016-3-7 11:47:12, zc, CardID:0
2016-04-17 09:24:30.0595|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:29 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:29, CategoryTypeID:9, 转支付宝, 10000.0, 2016-3-15 18:37:11, zc, CardID:2
2016-04-17 09:24:30.2783|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:310 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:310, CategoryTypeID:9, 鸡架和鸭腿, 8.5, 2016-3-19 11:50:04, zc, CardID:0
2016-04-17 09:24:30.2939|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:30 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:30, CategoryTypeID:6, 家用品, 39.67, 2016-3-15 18:51:33, zc, CardID:2
2016-04-17 09:24:30.3564|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:34 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:34, CategoryTypeID:22, 1, 30.9, 2016-3-8 11:44:47, zc, CardID:0
2016-04-17 09:24:30.4814|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:31 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:31, CategoryTypeID:9, 支付宝退, 2.5, 2016-3-20 18:56:00, sr, CardID:2
2016-04-17 09:24:30.6533|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:311 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:311, CategoryTypeID:9, 红薯粉, 8.0, 2016-3-19 11:50:11, zc, CardID:0
2016-04-17 09:24:30.6689|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:35 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:35, CategoryTypeID:1, 包子等, 20.0, 2016-3-9 13:47:07, zc, CardID:0
2016-04-17 09:24:30.6689|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:32 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:32, CategoryTypeID:12, 奉总转, 1000.0, 2016-3-20 18:56:17, sr, CardID:2
2016-04-17 09:24:30.8720|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:33 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:33, CategoryTypeID:9, 利息, 8.39, 2016-3-21 18:56:38, sr, CardID:2
2016-04-17 09:24:30.9189|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:36 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:36, CategoryTypeID:12, 公交车, 3.0, 2016-3-9 14:47:15, zc, CardID:0
2016-04-17 09:24:30.9970|INFO|AALifeWeb_SyncItemList| UserID:22905 | ItemAppID:312 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:312, CategoryTypeID:9, 白菜, 8.0, 2016-3-19 11:50:17, zc, CardID:0
2016-04-17 09:24:31.0751|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:34 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:34, CategoryTypeID:12, 奉总转, 1300.0, 2016-3-29 18:57:26, sr, CardID:2
2016-04-17 09:24:31.2158|INFO|AALifeWeb_SyncItemList| UserID:24435 | ItemAppID:37 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:37, CategoryTypeID:1, 在外就餐, 11.0, 2016-3-9 14:59:02, zc, CardID:0
2016-04-17 09:24:31.2626|INFO|AALifeWeb_SyncItemList| UserID:25079 | ItemAppID:35 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:35, CategoryTypeID:12, 酒精, 42.4, 2016-3-16 18:58:18, zc, CardID:2
