2016-04-22 00:06:55.5344|INFO|AALifeWeb_SyncNewUser| UserInfo -> UserID:0, 徐缓, 徐缓, user.gif, 5.6.1_tx, IsUpdate:1
2016-04-22 00:07:52.6750|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1591 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1591, CategoryTypeID:9, 洗澡, 1.08, 2016-4-18 0:01:41, zc, CardID:0
2016-04-22 13:03:02.9894|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:608 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:608, CategoryTypeID:5, 青枣, 6.0, 2016-3-26 13:36:55, zc, CardID:0
2016-04-22 13:03:03.2082|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:609 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:609, CategoryTypeID:2, 午餐, 6.5, 2016-3-26 13:37:07, zc, CardID:0
2016-04-22 13:03:03.4113|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:610 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:610, CategoryTypeID:6, 妈妈护发素, 27.9, 2016-3-26 14:54:02, zc, CardID:2
2016-04-22 13:03:03.6144|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:611 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:611, CategoryTypeID:2, 晚餐, 5.5, 2016-3-26 19:12:25, zc, CardID:0
2016-04-22 13:03:03.8332|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:612 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:612, CategoryTypeID:2, 午餐, 6.5, 2016-3-27 13:40:30, zc, CardID:0
2016-04-22 13:03:04.0519|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:613 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:613, CategoryTypeID:2, 晚餐, 4.0, 2016-3-27 22:55:51, zc, CardID:0
2016-04-22 13:03:04.2863|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:614 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:614, CategoryTypeID:2, 早餐, 4.0, 2016-3-28 9:13:53, zc, CardID:0
2016-04-22 13:03:04.7082|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:615 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:615, CategoryTypeID:9, 架子, 88.0, 2016-3-28 10:15:45, zc, CardID:2
2016-04-22 13:03:04.9269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:616 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:616, CategoryTypeID:2, 午餐, 5.5, 2016-3-28 14:15:31, zc, CardID:0
2016-04-22 13:03:05.1457|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:617 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:617, CategoryTypeID:2, 晚餐, 6.0, 2016-3-28 18:34:30, zc, CardID:0
2016-04-22 13:03:05.3488|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:618 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:618, CategoryTypeID:5, 木菠萝, 7.0, 2016-3-28 18:34:43, zc, CardID:0
2016-04-22 13:03:05.5832|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:619 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:619, CategoryTypeID:4, 冰淇淋, 3.0, 2016-3-28 23:11:26, zc, CardID:0
2016-04-22 13:03:05.8019|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:620 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:620, CategoryTypeID:6, 唇膏, 23.0, 2016-3-29 1:05:22, zc, CardID:2
2016-04-22 13:03:06.0207|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:621 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:621, CategoryTypeID:9, 水卡, 100.0, 2016-3-28 10:08:18, zc, CardID:2
2016-04-22 13:03:06.2551|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:622 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:622, CategoryTypeID:2, 午餐, 5.5, 2016-3-29 12:34:09, zc, CardID:0
2016-04-22 13:03:06.4894|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:623 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:623, CategoryTypeID:2, 晚餐, 13.5, 2016-3-29 18:38:33, zc, CardID:0
2016-04-22 13:03:06.7394|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:624 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:624, CategoryTypeID:2, 早餐, 2.0, 2016-3-30 10:26:29, zc, CardID:0
2016-04-22 13:03:06.9582|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:625 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:625, CategoryTypeID:2, 午餐, 3.5, 2016-3-30 11:15:17, zc, CardID:0
2016-04-22 13:03:07.1769|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:626 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:626, CategoryTypeID:2, 晚餐, 7.0, 2016-3-30 17:19:50, zc, CardID:0
2016-04-22 13:03:07.3957|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:627 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:627, CategoryTypeID:2, 早餐, 2.5, 2016-3-31 9:15:49, zc, CardID:0
2016-04-22 13:03:07.6144|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:628 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:628, CategoryTypeID:2, 午餐, 6.5, 2016-3-31 14:00:10, zc, CardID:0
2016-04-22 13:03:07.8488|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:629 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:629, CategoryTypeID:2, 晚餐, 2.0, 2016-3-31 0:46:03, zc, CardID:0
2016-04-22 13:03:08.0832|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:630 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:630, CategoryTypeID:2, 早餐, 2.0, 2016-4-1 9:16:45, zc, CardID:0
2016-04-22 13:03:08.3019|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:631 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:631, CategoryTypeID:9, 话费, 49.98, 2016-4-1 10:09:46, zc, CardID:2
2016-04-22 13:03:08.5519|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:632 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:632, CategoryTypeID:2, 午餐, 6.5, 2016-4-1 17:12:22, zc, CardID:0
2016-04-22 13:03:08.8019|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:633 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:633, CategoryTypeID:2, 晚餐, 16.5, 2016-4-1 12:04:38, zc, CardID:2
2016-04-22 13:03:09.0207|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:634 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:634, CategoryTypeID:3, 凉茶, 5.0, 2016-4-1 23:31:21, zc, CardID:0
2016-04-22 13:03:09.2551|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:635 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:635, CategoryTypeID:2, 午餐, 6.5, 2016-4-2 14:24:33, zc, CardID:0
2016-04-22 13:03:09.4738|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:636 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:636, CategoryTypeID:2, 午餐, 7.0, 2016-4-3 13:11:50, zc, CardID:0
2016-04-22 13:03:09.7082|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:637 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:637, CategoryTypeID:2, 晚餐, 7.5, 2016-4-3 20:55:45, zc, CardID:0
2016-04-22 13:03:09.9269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:638 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:638, CategoryTypeID:9, 车费, 15.0, 2016-4-4 14:25:49, zc, CardID:0
2016-04-22 13:03:10.1613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:639 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:639, CategoryTypeID:2, 午餐, 20.0, 2016-4-4 14:25:59, zc, CardID:0
2016-04-22 13:03:10.3801|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:640 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:640, CategoryTypeID:2, 下午茶, 8.8, 2016-4-4 16:43:06, zc, CardID:2
2016-04-22 13:03:10.6613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:641 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:641, CategoryTypeID:6, 沐浴露, 25.0, 2016-4-4 18:35:09, zc, CardID:0
2016-04-22 13:03:10.9269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:642 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:642, CategoryTypeID:6, 洗发水, 43.8, 2016-4-4 19:07:07, zc, CardID:2
2016-04-22 13:03:11.1926|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:643 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:643, CategoryTypeID:2, 水, 2.5, 2016-4-4 20:19:33, zc, CardID:0
2016-04-22 13:03:11.4269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:644 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:644, CategoryTypeID:9, 车费, 2.0, 2016-4-4 20:19:42, zc, CardID:0
2016-04-22 13:03:11.6457|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:645 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:645, CategoryTypeID:2, 晚餐, 6.0, 2016-4-4 20:19:54, zc, CardID:0
2016-04-22 13:03:11.8801|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:646 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:646, CategoryTypeID:2, 午餐, 7.0, 2016-4-5 14:35:46, zc, CardID:0
2016-04-22 13:03:12.0988|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:647 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:647, CategoryTypeID:8, 袜子, 15.0, 2016-4-5 21:27:36, zc, CardID:0
2016-04-22 13:03:12.3332|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:648 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:648, CategoryTypeID:9, 车费, 3.0, 2016-4-5 0:14:28, zc, CardID:0
2016-04-22 13:03:12.6144|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:649 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:649, CategoryTypeID:2, 晚餐, 32.0, 2016-4-5 0:14:03, zc, CardID:0
2016-04-22 13:03:12.8644|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:650 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:650, CategoryTypeID:9, 车费, 14.0, 2016-4-6 16:07:30, zc, CardID:0
2016-04-22 13:03:13.1457|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:651 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:651, CategoryTypeID:2, 午餐, 5.5, 2016-4-6 16:07:50, zc, CardID:0
2016-04-22 13:03:13.3801|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:652 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:652, CategoryTypeID:2, 晚餐, 11.0, 2016-4-6 20:40:17, zc, CardID:2
2016-04-22 13:03:13.6144|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:653 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:653, CategoryTypeID:2, 午餐, 5.5, 2016-4-7 19:41:07, zc, CardID:0
2016-04-22 13:03:13.8488|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:654 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:654, CategoryTypeID:2, 晚餐, 7.0, 2016-4-7 1:24:13, zc, CardID:0
2016-04-22 13:03:14.0988|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:655 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:655, CategoryTypeID:2, 午餐, 10.0, 2016-4-8 15:46:20, zc, CardID:2
2016-04-22 13:03:14.3332|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:656 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:656, CategoryTypeID:2, 午餐, 1.0, 2016-4-9 12:39:49, zc, CardID:0
2016-04-22 13:03:14.5832|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:657 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:657, CategoryTypeID:2, 早餐, 4.0, 2016-4-10 13:04:29, zc, CardID:0
2016-04-22 13:03:14.8176|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:658 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:658, CategoryTypeID:2, 午餐, 3.5, 2016-4-10 13:04:36, zc, CardID:0
2016-04-22 13:03:15.0519|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:659 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:659, CategoryTypeID:2, 榨菜, 2.0, 2016-4-10 19:08:14, zc, CardID:0
2016-04-22 13:03:15.2707|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:660 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:660, CategoryTypeID:2, 方片包, 7.0, 2016-4-10 19:08:35, zc, CardID:0
2016-04-22 13:03:15.5051|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:661 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:661, CategoryTypeID:2, 晚餐, 4.5, 2016-4-11 23:32:47, zc, CardID:0
2016-04-22 13:03:15.7238|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:662 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:662, CategoryTypeID:4, 领先, 8.0, 2016-4-11 23:32:58, zc, CardID:2
2016-04-22 13:03:15.9582|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:663 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:663, CategoryTypeID:2, 午餐, 5.5, 2016-4-12 13:42:16, zc, CardID:0
2016-04-22 13:03:16.1926|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:664 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:664, CategoryTypeID:5, 雪梨, 5.7, 2016-4-12 0:10:39, zc, CardID:0
2016-04-22 13:03:16.4426|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:665 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:665, CategoryTypeID:2, 晚餐, 1.0, 2016-4-11 0:10:56, zc, CardID:0
2016-04-22 13:03:16.6769|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:666 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:666, CategoryTypeID:2, 早餐, 4.0, 2016-4-13 17:16:53, zc, CardID:0
2016-04-22 13:03:16.9113|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:667 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:667, CategoryTypeID:2, 午餐, 4.5, 2016-4-13 17:16:59, zc, CardID:0
2016-04-22 13:03:17.1613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:668 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:668, CategoryTypeID:2, 晚餐, 11.0, 2016-4-13 20:57:25, zc, CardID:0
2016-04-22 13:03:17.4426|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:669 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:669, CategoryTypeID:2, 午餐, 4.5, 2016-4-14 13:36:49, zc, CardID:0
2016-04-22 13:03:17.7082|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:670 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:670, CategoryTypeID:2, 晚餐, 4.5, 2016-4-14 2:14:29, zc, CardID:0
2016-04-22 13:03:17.9426|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:671 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:671, CategoryTypeID:3, 奶茶, 7.0, 2016-4-14 2:14:18, zc, CardID:0
2016-04-22 13:03:18.1769|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:672 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:672, CategoryTypeID:2, 午餐, 8.0, 2016-4-15 19:38:07, zc, CardID:2
2016-04-22 13:03:18.4738|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:673 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:673, CategoryTypeID:2, 晚餐, 7.0, 2016-4-15 10:38:13, zc, CardID:2
2016-04-22 13:03:18.7394|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:674 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:674, CategoryTypeID:2, 午餐, 6.5, 2016-4-16 13:03:17, zc, CardID:0
2016-04-22 13:03:18.9738|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:675 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:675, CategoryTypeID:2, 午餐, 5.5, 2016-4-17 13:53:10, zc, CardID:0
2016-04-22 13:03:19.1926|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:676 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:676, CategoryTypeID:2, 晚餐, 4.0, 2016-4-17 20:57:44, zc, CardID:0
2016-04-22 13:03:19.4269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:677 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:677, CategoryTypeID:2, 晚餐, 8.0, 2016-4-16 23:27:55, zc, CardID:0
2016-04-22 13:03:19.6613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:678 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:678, CategoryTypeID:2, 午餐, 10.0, 2016-4-18 13:38:49, zc, CardID:0
2016-04-22 13:03:19.9269|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:679 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:679, CategoryTypeID:2, 晚餐, 6.5, 2016-4-18 22:13:19, zc, CardID:0
2016-04-22 13:03:20.1613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:680 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:680, CategoryTypeID:9, 打印复印, 2.0, 2016-4-18 22:13:38, zc, CardID:6
2016-04-22 13:03:20.4113|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:681 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:681, CategoryTypeID:2, 午餐, 5.5, 2016-4-19 12:12:10, zc, CardID:0
2016-04-22 13:03:20.6613|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:682 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:682, CategoryTypeID:2, 晚餐, 4.0, 2016-4-19 23:48:47, zc, CardID:0
2016-04-22 13:03:20.9113|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:683 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:683, CategoryTypeID:2, 午餐, 9.5, 2016-4-20 11:54:45, zc, CardID:0
2016-04-22 13:03:21.1457|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:684 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:684, CategoryTypeID:2, 晚餐, 4.0, 2016-4-20 21:29:06, zc, CardID:0
2016-04-22 13:03:21.3801|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:685 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:685, CategoryTypeID:2, 早餐, 2.5, 2016-4-21 13:29:54, zc, CardID:0
2016-04-22 13:03:21.6301|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:686 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:686, CategoryTypeID:2, 午餐, 7.0, 2016-4-21 13:29:59, zc, CardID:0
2016-04-22 13:03:21.8801|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:687 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:687, CategoryTypeID:2, 晚餐, 1.5, 2016-4-21 17:55:51, zc, CardID:0
2016-04-22 13:03:22.1301|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:688 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:688, CategoryTypeID:2, 早餐, 2.0, 2016-4-22 10:00:13, zc, CardID:0
2016-04-22 13:03:22.3488|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:689 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:689, CategoryTypeID:9, 妈妈给, 1000.0, 2016-4-22 10:00:45, sr, CardID:2
2016-04-22 13:03:22.5676|INFO|AALifeWeb_SyncItemList| UserID:20004 | ItemAppID:690 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:690, CategoryTypeID:9, 妈妈话费, 30.0, 2016-4-22 10:01:00, zc, CardID:2
2016-04-22 13:05:32.3019|INFO|AALifeWeb_SyncItemList| UserID:20507 | ItemAppID:510 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:510, CategoryTypeID:1, 拌猪头, 13.0, 2016-4-21 13:04:56, zc, CardID:0
2016-04-22 13:07:59.7707|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:330 | ItemWebID:0 | ItemInfo -> ItemID:742388, ItemAppID:330, CategoryTypeID:9, 充饭卡（余额宝）, 100.0, 2016-3-17 17:16:41, zc, CardID:0
2016-04-22 13:08:01.6144|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:331 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:331, CategoryTypeID:9, 充话费（支付宝）, 29.97, 2016-3-22 9:01:52, zc, CardID:0
2016-04-22 13:08:03.3644|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:332 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:332, CategoryTypeID:1, 眼霜(0287), 28.0, 2016-3-21 9:02:07, zc, CardID:0
2016-04-22 13:08:05.5676|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:333 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:333, CategoryTypeID:1, 纸洗衣液(余额宝), 25.8, 2016-3-23 15:53:34, zc, CardID:0
2016-04-22 13:08:07.3332|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:334 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:334, CategoryTypeID:9, 充饭卡(余额宝), 100.0, 2016-3-23 15:53:50, zc, CardID:0
2016-04-22 13:08:09.0051|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:335 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:335, CategoryTypeID:9, 鞋子(0287), 81.6, 2016-3-24 23:06:43, zc, CardID:0
2016-04-22 13:08:10.0207|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:336 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:336, CategoryTypeID:9, 光泽裤(0287), 9.9, 2016-3-25 20:51:25, zc, CardID:0
2016-04-22 13:08:11.7863|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:337 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:337, CategoryTypeID:9, 睫毛膏退款(0287), 40.0, 2016-3-26 15:11:12, sr, CardID:0
2016-04-22 13:08:15.4894|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:338 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:338, CategoryTypeID:9, 运费退款(支付宝), 10.0, 2016-3-26 15:11:49, sr, CardID:0
2016-04-22 13:08:18.0519|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:339 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:339, CategoryTypeID:1, 包包裙子袜子(0287), 258.54, 2016-3-28 14:08:24, zc, CardID:0
2016-04-22 13:08:19.7707|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:340 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:340, CategoryTypeID:1, 六级报名(8016), 25.0, 2016-3-29 19:46:13, zc, CardID:0
2016-04-22 13:08:21.7707|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:341 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:341, CategoryTypeID:1, 格格四级(8016), 25.0, 2016-3-29 19:46:28, jc, CardID:0
2016-04-22 13:08:23.8488|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:342 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:342, CategoryTypeID:1, 格格四级(支付宝), 25.0, 2016-3-29 19:46:42, sr, CardID:0
2016-04-22 13:08:25.3332|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:343 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:343, CategoryTypeID:1, 袜子(0287), 34.7, 2016-3-31 11:27:48, zc, CardID:0
2016-04-22 13:08:26.3801|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:344 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:344, CategoryTypeID:9, 车费, 2.0, 2016-3-31 12:17:06, zc, CardID:0
2016-04-22 13:08:27.7863|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:345 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:345, CategoryTypeID:9, 充饭卡(余额宝), 100.0, 2016-4-1 12:17:18, zc, CardID:0
2016-04-22 13:08:28.6926|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:346 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:346, CategoryTypeID:9, 米丹饭(支付宝), 5.5, 2016-3-31 12:17:38, zc, CardID:0
2016-04-22 13:08:29.7707|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:347 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:347, CategoryTypeID:9, 网费(支), 10.0, 2016-4-1 12:17:48, zc, CardID:0
2016-04-22 13:08:31.0988|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:348 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:348, CategoryTypeID:9, 车费, 3.0, 2016-4-1 23:22:54, zc, CardID:0
2016-04-22 13:08:31.7082|INFO|AALifeWeb_SyncItemList| UserID:19381 | ItemAppID:349 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:349, CategoryTypeID:9, 外卖(余额), 27.0, 2016-4-3 13:21:29, zc, CardID:0
