2016-04-11 00:14:28.9482|INFO|AALifeWeb_SyncItemList| UserID:24969 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:18, 还带丝, 4.5, 2016-4-10 19:21:51, zc, CardID:0
2016-04-11 09:45:10.9638|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:88 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:88, CategoryTypeID:2, 午饭, 6.0, 2016-3-25 19:58:33, zc, CardID:0
2016-04-11 09:45:13.3075|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:89 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:89, CategoryTypeID:2, 晚饭, 5.0, 2016-3-25 19:58:43, zc, CardID:0
2016-04-11 09:45:15.2763|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:90 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:90, CategoryTypeID:2, 早饭, 5.5, 2016-3-26 19:58:59, zc, CardID:0
2016-04-11 09:45:17.2606|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:2, 午饭, 6.0, 2016-3-26 19:59:12, zc, CardID:0
2016-04-11 09:45:19.6044|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:92 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:92, CategoryTypeID:2, 晚饭, 6.0, 2016-3-26 19:59:18, zc, CardID:0
2016-04-11 09:45:21.8231|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:93 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:93, CategoryTypeID:4, 红枣, 14.0, 2016-3-25 19:59:34, zc, CardID:0
2016-04-11 09:45:24.0731|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:94 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:94, CategoryTypeID:4, 红枣, 14.0, 2016-3-13 20:01:14, zc, CardID:0
2016-04-11 09:45:30.1513|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:95 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:95, CategoryTypeID:2, 早饭, 3.0, 2016-3-27 18:31:25, zc, CardID:0
2016-04-11 09:45:33.4950|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:96 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:96, CategoryTypeID:2, 午饭, 6.0, 2016-3-27 18:31:34, zc, CardID:0
2016-04-11 09:45:35.6044|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:97 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:97, CategoryTypeID:2, 晚饭, 7.0, 2016-3-27 18:31:47, zc, CardID:0
2016-04-11 09:45:38.4638|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:2, 午饭, 8.0, 2016-3-28 18:32:05, zc, CardID:0
2016-04-11 09:45:40.6513|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:99 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:99, CategoryTypeID:2, 晚饭, 4.5, 2016-3-28 18:32:15, zc, CardID:0
2016-04-11 09:45:42.7450|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:100 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:100, CategoryTypeID:5, 苹果, 5.0, 2016-3-28 18:32:24, zc, CardID:0
2016-04-11 09:45:44.9481|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:101 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:101, CategoryTypeID:2, 午饭, 7.0, 2016-3-29 16:30:09, zc, CardID:0
2016-04-11 09:45:46.9794|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:102 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:102, CategoryTypeID:2, 晚饭, 6.0, 2016-3-29 13:05:43, zc, CardID:0
2016-04-11 09:45:50.1669|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:103 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:103, CategoryTypeID:4, 面包，粉丝, 10.0, 2016-3-29 13:06:38, zc, CardID:0
2016-04-11 09:45:52.4013|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:104 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:104, CategoryTypeID:6, 洗衣皂, 3.5, 2016-3-29 13:07:06, zc, CardID:0
2016-04-11 09:45:55.2138|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:105 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:105, CategoryTypeID:2, 午饭, 6.0, 2016-3-30 13:07:18, zc, CardID:0
2016-04-11 09:45:58.5106|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:106 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:106, CategoryTypeID:2, 晚饭, 9.0, 2016-3-30 22:18:50, zc, CardID:0
2016-04-11 09:46:01.2919|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:107 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:107, CategoryTypeID:2, 早饭, 2.5, 2016-3-31 22:19:12, zc, CardID:0
2016-04-11 09:46:06.4950|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:108 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:108, CategoryTypeID:2, 午饭, 6.0, 2016-3-31 22:19:19, zc, CardID:0
2016-04-11 09:46:09.2294|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:109 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:109, CategoryTypeID:2, 晚饭, 13.0, 2016-3-31 22:19:33, zc, CardID:0
2016-04-11 09:46:11.9481|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:110 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:110, CategoryTypeID:8, 内衣裤, 64.0, 2016-3-31 22:20:27, zc, CardID:0
2016-04-11 09:46:16.4638|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:111 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:111, CategoryTypeID:14, 打的, 6.0, 2016-3-31 22:21:14, zc, CardID:0
2016-04-11 09:46:20.2606|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:112 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:112, CategoryTypeID:8, 钱包, 24.0, 2016-3-31 22:21:28, zc, CardID:0
2016-04-11 09:46:22.3544|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:113 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:113, CategoryTypeID:2, 午饭, 7.5, 2016-4-1 15:07:49, zc, CardID:0
2016-04-11 09:46:24.6356|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:114 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:114, CategoryTypeID:7, 话费, 50.0, 2016-4-1 15:08:15, zc, CardID:0
2016-04-11 09:46:26.6513|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:115 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:115, CategoryTypeID:2, 晚饭, 7.0, 2016-4-1 21:35:32, zc, CardID:0
2016-04-11 09:46:28.8231|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:116 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:116, CategoryTypeID:2, 午饭, 7.0, 2016-4-2 11:30:48, zc, CardID:0
2016-04-11 09:46:31.0106|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:117 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:117, CategoryTypeID:2, 晚饭, 10.0, 2016-4-2 11:30:57, zc, CardID:0
2016-04-11 09:46:33.3075|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:118 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:118, CategoryTypeID:4, 酸奶, 6.0, 2016-4-2 11:31:22, zc, CardID:0
2016-04-11 09:46:35.3231|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:119 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:119, CategoryTypeID:4, 酸辣粉丝, 5.0, 2016-4-2 11:31:39, zc, CardID:0
2016-04-11 09:46:38.9794|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:120 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:120, CategoryTypeID:5, 苹果, 2.0, 2016-4-2 11:32:04, zc, CardID:0
2016-04-11 09:46:43.4013|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:121 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:121, CategoryTypeID:6, 姨妈巾, 12.0, 2016-3-31 11:35:36, zc, CardID:0
2016-04-11 09:46:45.7919|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:122 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:122, CategoryTypeID:2, 午饭, 7.0, 2016-4-3 20:30:11, zc, CardID:0
2016-04-11 09:46:47.7919|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:123 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:123, CategoryTypeID:2, 晚饭, 6.0, 2016-4-3 20:30:18, zc, CardID:0
2016-04-11 09:46:50.0575|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:124 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:124, CategoryTypeID:2, 午饭, 9.0, 2016-4-4 16:48:27, zc, CardID:0
2016-04-11 09:46:52.3075|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:125 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:125, CategoryTypeID:2, 晚饭, 7.0, 2016-4-4 19:00:37, zc, CardID:0
2016-04-11 09:46:54.8700|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:126 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:126, CategoryTypeID:2, 早饭, 2.5, 2016-4-5 19:00:53, zc, CardID:0
2016-04-11 09:46:57.1200|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:127 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:127, CategoryTypeID:2, 午饭, 7.0, 2016-4-5 19:01:01, zc, CardID:0
2016-04-11 09:46:59.3544|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:128 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:128, CategoryTypeID:4, 泡面, 8.0, 2016-4-5 8:13:44, zc, CardID:0
2016-04-11 09:47:01.7606|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:129 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:129, CategoryTypeID:2, 午饭, 9.0, 2016-4-6 8:13:58, zc, CardID:0
2016-04-11 09:47:04.4794|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:130 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:130, CategoryTypeID:2, 晚饭, 4.0, 2016-4-6 8:14:10, zc, CardID:0
2016-04-11 09:47:06.5888|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:131 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:131, CategoryTypeID:2, 午饭, 6.0, 2016-4-7 15:53:29, zc, CardID:0
2016-04-11 09:47:08.8544|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:132 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:132, CategoryTypeID:5, 苹果, 4.0, 2016-4-7 15:53:42, zc, CardID:0
2016-04-11 09:47:10.9169|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:133 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:133, CategoryTypeID:2, 聚餐, 18.0, 2016-4-7 0:24:32, zc, CardID:0
2016-04-11 09:47:15.0106|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:134 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:134, CategoryTypeID:2, 午饭, 7.5, 2016-4-8 0:24:54, zc, CardID:0
2016-04-11 09:47:17.0106|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:135 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:135, CategoryTypeID:2, 晚饭, 7.0, 2016-4-8 0:25:04, zc, CardID:0
2016-04-11 09:47:19.6981|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:136 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:136, CategoryTypeID:2, 午饭, 7.0, 2016-4-9 16:37:30, zc, CardID:0
2016-04-11 09:47:21.7919|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:137 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:137, CategoryTypeID:14, 公交费, 4.0, 2016-4-10 9:42:42, zc, CardID:0
2016-04-11 09:47:23.8544|INFO|AALifeWeb_SyncItemList| UserID:24520 | ItemAppID:138 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:138, CategoryTypeID:2, 早饭, 2.5, 2016-4-11 9:42:59, zc, CardID:0
2016-04-11 09:54:42.1513|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:367 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:367, CategoryTypeID:9, 笔, 5.0, 2016-4-11 9:54:36, zc, CardID:6
2016-04-11 10:07:37.9794|INFO|AALifeWeb_SyncItemList| UserID:24463 | ItemAppID:39 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:39, CategoryTypeID:9, 酵素梅, 8.9, 2016-4-11 10:06:47, zc, CardID:0
2016-04-11 10:14:22.1044|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:225 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:225, CategoryTypeID:18, 借给爷爷钱, 10.0, 2016-4-11 10:14:19, zc, CardID:8
2016-04-11 10:16:05.2138|INFO|AALifeWeb_SyncItemList| UserID:21062 | ItemAppID:209 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:209, CategoryTypeID:34, 生活费（帅哥）, 500.0, 2016-4-6 10:14:07, zc, CardID:0
2016-04-11 10:16:05.6825|INFO|AALifeWeb_SyncItemList| UserID:21062 | ItemAppID:210 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:210, CategoryTypeID:36, 生活费（筱乖）, 300.0, 2016-4-6 10:14:16, zc, CardID:0
2016-04-11 10:16:06.0575|INFO|AALifeWeb_SyncItemList| UserID:21062 | ItemAppID:211 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:211, CategoryTypeID:18, 饭, 12.0, 2016-4-7 10:15:48, zc, CardID:0
2016-04-11 10:16:06.4638|INFO|AALifeWeb_SyncItemList| UserID:21062 | ItemAppID:212 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:212, CategoryTypeID:18, 饭, 14.0, 2016-4-8 10:15:58, zc, CardID:0
2016-04-11 10:19:25.0419|INFO|AALifeWeb_SyncItemList| UserID:21062 | ItemAppID:213 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:213, CategoryTypeID:78, 工资（筱乖）, 6290.0, 2016-4-8 10:19:17, sr, CardID:0
2016-04-11 10:22:33.0106|INFO|AALifeWeb_SyncItemList| UserID:14828 | ItemAppID:839 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:839, CategoryTypeID:9, 种子, 2.0, 2016-4-11 8:18:17, zc, CardID:0
2016-04-11 10:22:36.5419|INFO|AALifeWeb_SyncItemList| UserID:14828 | ItemAppID:840 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:840, CategoryTypeID:18, 水果, 34.2, 2016-4-11 10:22:15, zc, CardID:0
2016-04-11 10:22:39.0263|INFO|AALifeWeb_SyncItemList| UserID:14828 | ItemAppID:841 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:841, CategoryTypeID:9, 取出, 1000.0, 2016-4-11 10:22:25, sr, CardID:0
2016-04-11 10:32:58.2450|INFO|AALifeWeb_SyncNewUser| UserInfo -> UserID:0, 爱打哈欠的鱼, 小斌, user.gif, 5.5.0_tx, IsUpdate:1
2016-04-11 10:55:05.9325|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq34199, 夏末小马, http://q.qlogo.cn/qqapp/100761541/EB85BE3AFE1AE43838F4DA98C9ED4BF7/100, sjqq_tx, IsUpdate:1
2016-04-11 10:55:05.9325|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, EB85BE3AFE1AE43838F4DA98C9ED4BF7, 50C23741009662006DA69333600D05F6, UserID:0, OldUserID:0, sjqq
2016-04-11 10:55:22.3231|INFO|AALifeWeb_SyncItemList| UserID:21832 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:647736, ItemAppID:1, CategoryTypeID:9, 钱包, 30.0, 2016-4-11 10:54:03, sr, CardID:0
2016-04-11 10:57:25.0731|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:80 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:80, CategoryTypeID:1, 车费, 4.0, 2016-4-3 21:23:43, zc, CardID:0
2016-04-11 10:57:25.4169|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:81 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:81, CategoryTypeID:5, 烧烤, 9.0, 2016-4-3 21:23:56, zc, CardID:0
2016-04-11 10:57:25.8075|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:82 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:82, CategoryTypeID:5, 香蕉，菠萝, 8.0, 2016-4-3 21:24:16, zc, CardID:0
2016-04-11 10:57:26.2138|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:83 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:83, CategoryTypeID:1, 车费, 4.0, 2016-4-4 21:47:46, zc, CardID:0
2016-04-11 10:57:26.5575|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:84 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:84, CategoryTypeID:2, 午饭, 15.0, 2016-4-4 21:47:58, zc, CardID:0
2016-04-11 10:57:26.9013|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:85 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:85, CategoryTypeID:5, 冰淇淋, 3.0, 2016-4-4 21:48:12, zc, CardID:0
2016-04-11 10:57:27.2450|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:86 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:86, CategoryTypeID:2, 午饭, 23.0, 2016-4-5 14:49:33, zc, CardID:0
2016-04-11 10:57:27.5888|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:87 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:87, CategoryTypeID:12, 红包, 200.0, 2016-4-6 12:58:27, sr, CardID:0
2016-04-11 10:57:27.8856|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:88 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:88, CategoryTypeID:1, 车费, 4.0, 2016-4-7 0:58:52, zc, CardID:0
2016-04-11 10:57:28.3075|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:89 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:89, CategoryTypeID:2, 晚饭。米线, 17.0, 2016-4-7 0:59:08, zc, CardID:0
2016-04-11 10:57:28.6825|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:90 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:90, CategoryTypeID:5, 草莓, 15.0, 2016-4-7 0:59:19, zc, CardID:0
2016-04-11 10:57:29.0419|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:1, 车费, 4.0, 2016-4-7 13:06:05, zc, CardID:0
2016-04-11 10:57:29.3388|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:92 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:92, CategoryTypeID:2, 午饭。面包, 8.0, 2016-4-7 13:06:17, zc, CardID:0
2016-04-11 10:57:29.6981|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:93 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:93, CategoryTypeID:2, 晚饭。抄手, 15.0, 2016-4-7 13:06:28, zc, CardID:0
2016-04-11 10:57:30.0731|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:94 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:94, CategoryTypeID:2, 晚饭。面, 25.5, 2016-4-8 13:10:23, zc, CardID:0
2016-04-11 10:57:30.4013|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:95 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:95, CategoryTypeID:1, 车费, 4.0, 2016-4-8 13:10:41, zc, CardID:0
2016-04-11 10:57:30.6825|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:96 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:96, CategoryTypeID:2, 午饭。冒菜, 10.0, 2016-4-9 13:10:55, zc, CardID:0
2016-04-11 10:57:30.9950|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:97 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:97, CategoryTypeID:6, 本子, 14.5, 2016-4-9 13:11:07, zc, CardID:0
2016-04-11 10:57:31.3700|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:6, 毛巾, 10.0, 2016-4-9 13:11:17, zc, CardID:0
2016-04-11 10:57:31.7138|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:99 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:99, CategoryTypeID:1, 车费, 6.0, 2016-4-9 19:48:32, zc, CardID:0
2016-04-11 10:57:32.1513|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:100 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:100, CategoryTypeID:2, 午饭。牛肉面, 14.0, 2016-4-9 19:48:51, zc, CardID:0
2016-04-11 10:57:32.4325|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:101 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:101, CategoryTypeID:12, 红包, 88.88, 2016-4-9 22:24:36, sr, CardID:0
2016-04-11 10:57:32.7450|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:102 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:102, CategoryTypeID:2, 早饭, 8.0, 2016-4-10 18:04:31, zc, CardID:0
2016-04-11 10:57:33.1356|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:103 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:103, CategoryTypeID:2, 晚饭。抄手, 15.0, 2016-4-10 19:27:27, zc, CardID:0
2016-04-11 10:57:33.5106|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:104 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:104, CategoryTypeID:1, 车费, 4.0, 2016-4-10 19:27:38, zc, CardID:0
2016-04-11 10:57:33.8544|INFO|AALifeWeb_SyncItemList| UserID:24536 | ItemAppID:105 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:105, CategoryTypeID:8, 鞋子, 200.0, 2016-4-11 10:56:01, zc, CardID:0
2016-04-11 11:03:10.8388|INFO|AALifeWeb_SyncItemList| UserID:20684 | ItemAppID:610 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:610, CategoryTypeID:64, 201604出差，梧州住宿1夜, 400.0, 2016-4-11 11:02:33, zc, CardID:2
2016-04-11 11:03:11.2919|INFO|AALifeWeb_SyncItemList| UserID:20684 | ItemAppID:611 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:611, CategoryTypeID:64, 201604出差，梧州住宿1夜发票, 30.0, 2016-4-11 11:03:02, zc, CardID:2
2016-04-11 11:10:31.2763|INFO|AALifeWeb_SyncItemList| UserID:23669 | ItemAppID:262 | ItemWebID:743396 | ItemInfo -> ItemID:743396, ItemAppID:262, CategoryTypeID:54, 借入(公卡), 821.0, 2016-4-5 11:09:46, jr, CardID:0
2016-04-11 11:10:31.6356|INFO|AALifeWeb_SyncItemList| UserID:23669 | ItemAppID:291 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:291, CategoryTypeID:8, 车(保险), 1250.0, 2016-4-11 11:10:18, zc, CardID:0
2016-04-11 11:22:19.3700|INFO|AALifeWeb_SyncNewUser| UserInfo -> UserID:0, 辛维钧, , user.gif, 5.5.0_web, IsUpdate:1
2016-04-11 11:23:45.0419|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:2, 春节聚餐, 460.0, 2016-2-9 7:42:40, zc, CardID:0
2016-04-11 11:23:45.1513|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:1, 超市, 63.4, 2016-2-11 7:16:02, zc, CardID:0
2016-04-11 11:23:45.2763|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:12, 钧, 5588.6, 2016-2-6 7:18:40, sr, CardID:0
2016-04-11 11:23:45.3856|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:1, 百叶, 3.0, 2016-2-12 12:02:46, zc, CardID:0
2016-04-11 11:23:45.5106|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:5, 香蕉, 9.5, 2016-2-12 10:39:25, zc, CardID:0
2016-04-11 11:23:45.6200|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:7, CategoryTypeID:22, 面条, 3.0, 2016-2-15 13:01:29, zc, CardID:0
2016-04-11 11:23:45.7294|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:8, CategoryTypeID:16, 17号204退多收电费, 1700.0, 2016-2-14 8:48:29, sr, CardID:0
2016-04-11 11:23:45.8388|INFO|AALifeWeb_SyncItemList| UserID:24979 | ItemAppID:9 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:9, CategoryTypeID:9, 新房换水龙头, 35.0, 2016-2-2 8:52:03, zc, CardID:0
